,,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,
Glaxosmithkline Pharmaceuticals Ltd.,18901.2,14792.1,374.3,2250.7,15.5,13874.9,8111.65,48.5,2575.6,25936.7,3600,3168.1,10.02,19807.5,15586.3,535.9,1884.8,34.1,14578.3,8136.59,55.4,2477.1,30516.6,3762.6,2172.4,8.25,1054.15,1259.45,23533.6
Grasim Industries Ltd.,74418.6,62192.1,1470.5,40.1,,66800.1,35120.25,17047.8,8278.9,80954.4,12894.9,10336.9,2.57,78557.5,66712.2,1414,46.3,39.9,69288.6,39298.87,14075.1,9691.5,88566.9,13223.2,12677.4,3.8,1899.45,2701.75,73101.8
Great Eastern Shipping Co. Ltd.,21202.1,20492,339.5,336.2,,12908.9,7464.94,20670,2856.7,46380.2,12484.1,10821.5,1.34,23442.9,19347.7,734.5,3325.8,875.5,15056.9,8310.6,18564.8,3242,46083.6,14759,13215.3,2.05,230.15,347.95,34736
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,19911,17796.4,268.3,179.8,,17888.6,12560.03,1502.8,2394.6,23140,6234.7,920.8,1.06,23757.4,21467.5,240.4,111.3,,20844.4,14873.88,512.6,2644.5,24969,7561.9,3473.1,1.44,97.4,111.9,21149.9
H C L Technologies Ltd.,15300.3,14386.9,808.4,9.6,,12007.6,4886.44,966.9,5111.1,36450.2,4296.9,2603.3,4.35,31162.6,30136.5,801.6,14.2,,24779.7,11058.51,133.8,9350.2,38144.8,8387.7,7738.3,6.34,127.15,167.57,30476.8
H D F C Bank Ltd.,38245.7,,38240.1,2.1,,31592.7,3832.17,19990.1,49118.6,515059.8,54727.6,-26829,3.74,56889.8,,56765.4,2.7,,48182,5856.6,33165.1,74690.2,735868.7,86776.9,129869.5,4.57,155.7,230.1,423799.8
Hero Motocorp Ltd.,89448.9,76057,1257.6,0.5,17,81493.7,59434.34,2017.6,10157.6,32983.4,3161.2,7207.4,7.33,104216.6,88650.2,1410.5,0.4,8.6,94652.9,69076.33,1857.8,10728.8,38800.8,5495.3,8800.7,8.85,790.9,689.25,26647.8
Hindalco Industries Ltd.,108155.9,95047.3,1634.7,77.7,91,97418.8,66365.47,35869.3,16483.7,151239.6,40204.7,17609.3,1.57,127725.5,113948.3,2000.5,314.5,52.2,121533,83249.05,46111.5,22257.2,189218.5,65192.5,7113.6,2.2,159.8,142.88,114989.1
Hindustan Petroleum Corpn. Ltd.,661730,598768.8,2035.4,,40.2,649305.4,558266.36,2001.1,61778.2,190909.5,86531.7,13180,1.22,812724.1,711872.7,1769.2,,75.9,822758.2,712842.95,21196.2,73947.4,248521.7,101564.5,6515,1.24,235.2,265.55,186272.5
Hindustan Unilever Ltd.,125249.5,110785.9,1971.5,856.3,676.6,110359.9,72107.54,37.5,29694.5,66719.5,22828.5,18130.8,18.83,139461.1,121492.9,2862.8,4329,1304.9,122207.1,75765.32,11.7,32016.3,75319.4,24753.6,14245.9,17.54,236.55,194.8,74887.8
Housing Development Finance Corpn. Ltd.,34169.6,22.8,33384.3,681.4,,23803.7,761.95,338727.4,9873,425445,9734.8,8642.5,4.68,42910.3,-19.6,42194.5,572.6,,30337.3,884.95,432237.4,11013.7,534561.9,14448.7,10917,7.47,226.31,400.11,338838.5
I C I C I Bank Ltd.,129495.7,,123550.2,,20.8,109443.7,11401.81,396754.7,122484.1,1684353.4,174172.8,80282,2.31,193683.4,,188552.2,71.2,,168282.7,14364.23,447292.8,136572.6,2520587,238981.9,122072.6,2.36,97.82,193.34,1261495.6
I D B I Bank Ltd.,35816.4,2527,31595,127.7,,32743.8,1988.49,515258.9,41468.9,814303,80998,-29791.3,1.02,86904.9,,64375.4,63.5,,81296,3826.67,497045.3,45126,886211.3,75801.3,26659.4,0.89,57.1,121.1,638652.8
I D F C Ltd.,7276.9,-1.5,7236.3,,,4236.7,146.11,62576,1625.4,87340.9,5242,1953.5,NA,10119.6,-0.6,10098.3,1.1,,6363.2,224.18,79937.9,2111.6,122551.8,4176.4,-28967.5,2.94,54.15,131.8,59276.3
I F C I Ltd.,16999.3,1952.3,12418.4,16,,21433.3,465.37,141095.8,11235.4,130434.7,10996.3,16179.7,-0.22,19798.9,1873,15943.6,2.7,,21579.9,320.05,134494.3,8977.2,119466.5,18009.4,14873.9,-0.18,9,62.85,159223.1
I T C Ltd.,150447,75724.6,1653.9,,10113.1,129617.3,37417.87,764.5,19355.4,117785,26246.1,17856.9,4.25,166115.4,97583.8,1862.1,,678.7,145118.7,51372.99,936.9,22000.9,133384.8,40843.5,18212.1,8.14,92.5,78.17,107096.3
I V R C L Ltd.,10636.4,10420.9,77.6,,1,10069.3,9295.36,1012.4,6282.6,13219.7,10158.3,-12.1,3.79,15382.1,14911.2,149.4,,1.5,14452.5,13237.61,3943.8,5930.5,18062.4,10134.4,-1025.1,6.27,115,197.25,6414.1
Igate Computer Systems Ltd. [Merged],9118.6,8735.1,204.4,133.9,,7174.5,3749.28,31.8,1047.4,23697.8,10070.6,3312.5,3.33,10461.6,9965.5,451.5,1,,8404,4192.28,30.6,2172.8,27397,5880.3,2429.4,2.61,335.5,517.25,15711.8
India Cements Ltd.,14657.1,11465.8,14.8,43.9,0.8,14673.8,6838.98,14443.8,3058.4,37050.1,3939.5,2141.7,2.75,18462.7,15281.1,56.7,99.4,4.6,17787,8229.95,12386.4,3731.2,37772.3,4980.3,1643.6,3.66,157.95,207.5,39122.7
Indian Hotels Co. Ltd.,9522.1,8313.1,491,63.8,1.9,8463.5,4690.16,9661,2265.3,26166.9,1569.3,2392.3,2.6,11894.2,10900.2,488.6,25.5,,10056.4,5517.56,2569.9,1988.4,27548.8,2057.5,2386.6,4.49,106.31,137.28,26440.4
Indian Oil Corpn. Ltd.,1581394.2,1416466,9670.5,95,239.6,1549026.9,1286555.62,128365.4,200758.2,753897,296796.9,44042.6,1.97,2019088,1800795.4,15775.8,103.8,158.9,1995937.7,1666397.04,213417.7,239218.7,921534.8,334922.3,-9365.9,2.33,203.07,226.78,643009.8
Indian Overseas Bank,47506,,46761.6,55.7,,40992.4,6765.28,17234.1,22752,508150.4,61084.1,-14179.1,1.7,51344.9,,50207.3,435.2,,43511.5,7278.1,28193.7,28118.5,594298.9,48957.5,-21632.6,1.73,83.5,117.5,473220.3
Indian Petrochemicals Corpn. Ltd. [Merged],96287.7,82369.9,329,18.4,211.5,88415.5,61214.56,6866.8,24928.6,77186.5,19890,24476.4,1.38,126646,108606.8,1087.6,6.4,32.1,117392.2,83031.54,11358.2,28440.8,106379.6,27623.7,6878.9,1.32,261.5,339.4,74293
Indusind Bank Ltd.,13914.7,,12607.7,,63.3,11859.5,949.35,8199.1,5958.6,156220.1,20421.5,-13957.6,1.76,14187.2,,13324.2,,43.4,13819,1060.09,11019.7,5652.4,176679.6,23201.7,2614.5,1.57,34.1,53.95,150864.6
Infosys Ltd.,70340,68520,1710,,10,51300,27586,,5790,66070,29030,12410,11.65,92750,90190,2140,5.8,4.5,68540,36415,,6420,91240,50900,22590,11.91,394.29,486.85,50104.1
Jaiprakash Power Ventures Ltd.,3068.2,3049,11.8,,,2557.2,845.12,10185.4,441.3,17466.7,2070.5,1393.7,NA,3533.1,2774.7,23.1,,,2076.3,482.2,10465.9,582.5,18670.1,2338.9,2195,2.05,25.15,35.75,17120.4
Jammu & Kashmir Bank Ltd.,16453.7,,16103.5,,,15303,1752.77,2864.8,6756.6,244228.3,35696.3,9641.2,1.06,18352.6,,17925.1,,,16584.2,1810.88,3509.3,7584.6,264489.7,26958.6,-7795.7,1.21,36.69,68.39,212057.7
Jet Airways (India) Ltd.,44466.7,43362.7,608.2,,3.9,40546.8,23150.13,29648.4,7094.2,63981.2,18145.4,13856.8,5.97,61247.5,56452.3,1244.1,2706.4,2.7,56727.1,33080.7,43008.2,9465.4,88722.6,29503.9,6074.8,3.96,586.15,804.6,47616.5
Jindal Stainless Ltd.,34612.4,31886.9,331.4,0.8,1.1,33445.4,25999.64,12667.5,7910,32850.3,9090.7,3144.2,1.32,35497.1,31543.1,413.6,0.2,45.4,34729.8,26177.14,19307.9,9801.3,46447.8,12486.3,3143.2,1.48,97.25,148.2,21986.3
Jindal Steel & Power Ltd.,24712.7,22517.1,49.3,,3.1,19694.1,10867.89,13380.3,3754.1,35892.1,4655.1,7883.8,2.43,29133.9,25228.1,75.2,,12.5,25244.3,12218.45,22265.8,6259.7,57858.9,9015.4,6180.7,3.17,47.37,118.06,24206.6
Karnataka Bank Ltd.,10613.8,,10535.3,,3,9142.3,1108.84,2436.6,4025,125424.3,15308.6,2277.9,0.88,11946,,11837.3,,1.4,10185.7,1065.73,1826.9,3006.3,149611.7,14080.6,9087.6,1.09,85.76,161.45,105766.4
Kochi Refineries Ltd. [Merged],,,,,,,,,,,,,,,,,,,,,,,,,,,,,39050.9
L I C Housing Finance Ltd.,11510.6,,11415.4,,46.8,10073.4,193.33,109978.4,2054.8,128166.3,3844.1,-22108.4,1.66,13993.4,,13575.2,,0.7,11907.7,260.29,134714.1,2289.1,157558.4,6196.1,-22081.3,1.2,31.28,41.23,105471.6
Mahanagar Telephone Nigam Ltd.,60767.3,55601.6,1813.7,8.5,208.1,51377.4,37142.53,,50645,229519,85305.2,12487.8,0.66,61021.8,55390.2,2065.3,6.7,94.3,55218.8,41331.09,,40251.2,218028.7,75519,2377.2,1.03,153.8,163.2,218091.4
Maharashtra Seamless Ltd.,8784.4,7679.1,94.2,,,8265.5,6163.56,1049.4,621.5,5369,2325.8,833.8,2.95,10951.9,9664.8,135.5,,,9867.9,7244.82,4675.2,976.2,10668.3,7418.6,-182.5,4.72,313.75,654.1,4541.7
Mahindra & Mahindra Ltd.,78746.8,65812,1248.3,,15.7,75240.5,53522.73,9532.8,12599.9,49860,19360.2,4140.2,2.92,97349.5,81153.1,2924.9,663,,89769.7,66096.7,8456.4,15208.4,59613.3,22916.3,6657.5,5.2,309.05,367.85,40013.9
Mangalore Refinery & Petrochemicals Ltd.,208818.4,183397.4,216.9,,4.6,201964.2,164977.81,31923.9,23671.4,92282.8,33046.6,16697.7,3.86,283196.5,245375,168.5,,6.5,276546.4,235726.99,32530.7,22789.2,91238.2,34453.3,8390.8,3.12,36.15,41.4,89002.5
Maruti Suzuki India Ltd.,137778,110727,1554,,119,130659,93922.2,2700,11203,65484,23824,10747,2.78,154209,123877,1889,,220,144678,102259,400,14112,77277,30020,12226,4.63,793.8,783.5,57625
Mphasis Ltd.,2612.5,2476.7,92,9.6,,2110.7,1621.52,12.4,1962.3,8025.8,1415.7,782.6,3.06,3899.2,3788.7,79.6,1.9,,3136.9,2380.65,15.5,1522.3,7503.9,1697.2,795,6.3,153.7,325.9,4318.2
Mylan Laboratories Ltd.,6790.2,6369.9,82.5,,4.7,5603.6,4197.84,75.4,2043.5,10001,3436.9,1209.2,3.76,8408.4,7728.1,81.6,165.4,,6911.9,5318.6,44.4,2370.2,14144.1,4215.3,1561.5,4.98,262.75,262.75,5588
N T P C Ltd.,267738,227471,20825,37,199,209668,168288.9,170845,52306,736557,161960,47794,1.67,304669,266668,28181,41,8047,246467,198251,199429,48974,760702,136510,55941,2.44,111.5,151.9,673868
Nagarjuna Fertilizers & Chemicals Ltd. [Merged],13036.9,12685.4,92.3,20.3,88.9,12929.4,8441.86,13596.9,937.5,37752.5,3199.4,4300.1,0.65,14750.2,14515.1,100,,29.7,14023.3,10222.03,12613.8,1480.3,37564.2,4324.3,2821.5,0.67,11.05,23.7,29383.8
National Aluminium Co. Ltd.,46962,41656,578.7,7.9,0.8,34872.7,17514.4,,6162.5,62480.6,17181.9,17235.8,2.4,55455.3,48010.7,1210,348.1,0.9,40430.6,19337.34,,6073.3,75151.8,31040.5,19654.2,3.21,57.2,65.03,59890.5
New Delhi Television Ltd.,1853.6,1802.6,41,,0.4,1561.7,663.74,0,258.3,2471,1259.6,151,5.91,2331.5,2278.1,33.4,1.6,,2394,1101.54,,431.6,2778.3,1240,63.2,7.65,174.55,422,1880.6
Neyveli Lignite Corpn. Ltd.,36520,30097.6,3380.5,48.8,3.1,24385.2,12662.5,12296.9,5105.5,113144.6,32107.7,11041.7,1.44,28288,21926.1,4129.4,1206.3,21.3,21267.2,12243.81,12867.1,5938.2,113682.8,32945.7,10559.1,1.57,61.65,63.1,103653.4
Oil & Natural Gas Corpn. Ltd.,484998.4,400341.1,12060.6,,632.2,355466.5,205551.09,1489.4,132844.7,950607.5,171314.8,150519.3,2.69,526511.2,430133.7,13450.5,6405.4,971.6,384319.3,227098.81,1069.8,191426.5,1146358.9,160756.6,197243,3.47,188.23,221.93,804320.4
Oracle Financial Services Software Ltd.,9319.3,9014,280.5,3.9,,7342.9,3405.92,,3546.6,15303,11783.3,733.3,3.91,11864.1,11525.2,300,21.8,,9456.1,4505.35,,4285.6,18610.9,13340.1,1130,7.43,1111.35,2589.65,12195.7
Orchid Chemicals & Pharmaceuticals Ltd.,6949.2,6769,10.6,2.2,5.3,7597.2,4568.98,4885.7,2364.1,18596.6,6283,975.9,2.2,9053.8,8664,92.7,124.9,1.7,8403.2,5864.02,6373.6,1983.5,22225,7948.4,29.5,3.06,196.15,256.95,14378.3
Oriental Bank Of Commerce,40975.5,,40589.8,1.1,0.6,33714.8,4075.65,11563.6,15168.3,540694.5,95670.4,56460.1,1.79,47479.3,,46074.6,2.7,2.6,41907.7,4737.85,12134.4,21262.1,589373.8,67281.7,-48403.2,1.14,176.2,228.65,410065.6
Piramal Enterprises Ltd.,14358.1,12342,181,47,39.9,13307.9,8238.78,1126.9,2211.6,13008.5,4478.1,2291.4,8.61,15730.7,13923.7,411.9,13.8,,13286.1,9297.8,669.8,2049.7,15688.1,4482.2,1489.4,5.93,189.3,306.1,11202.7
Polaris Consulting & Services Ltd.,6851,6686.5,83.6,0.7,,6316.7,3657.79,,702.2,6490.4,1941.7,1230.7,2,6899.4,6833.8,50.3,0.5,,6766.4,4079.16,14.9,833.6,6657.5,2895.9,663.5,2.17,73.55,153.15,5841.8
Punj Lloyd Ltd.,15590,14756.3,311.2,167.2,57.3,15501.5,10620.92,4377.6,2776.9,13975.4,7646,-1070.7,NA,14630.8,14056.7,191.1,54.4,,14278.7,10553.92,2240.7,4030.2,19550.9,11106.1,-860.3,5.37,150.2,279.9,12371.1
Punjab National Bank,105978,,101260.6,10.5,4.2,91876.8,19287.18,46038.3,92918,1262687.1,137248.2,81046,1.58,114717.6,,109584.1,29.2,2.6,100324.5,17256.15,85677.4,72911.5,1453497.9,278637.4,20456.2,1.63,64.6,108.59,1023731.3
Ranbaxy Laboratories Ltd. [Merged],34669.2,31821.9,1090.9,114.3,78.9,32858.5,20076.96,1634.3,7282.9,48596.5,19515.6,629.3,5.68,37437.4,35336.8,273,31,10.2,33933.1,20777.51,21931.5,7233.3,71126,21366.2,2710.6,6.22,357.6,365.3,42709.7
Reliance Capital Ltd.,3114.3,127.8,2905.2,,0.1,2056.2,261.23,13135.5,117.4,28069.4,7906.6,7217,1.58,6754.1,20.6,6708.1,12.6,,1378,285.41,743.9,174.7,44670.8,8504.2,-11848,2.84,495.3,1127,35029.7
Reliance Industries Ltd.,747674.8,652514,15178.8,178.2,267.4,666714.5,530101.39,169688.2,136597.2,809528.9,170853,172885.8,2.02,898073.8,780382.7,5875.4,63.2,65.9,828692.3,629812.95,167413.9,125635,932168.7,164546.6,103015.8,2.45,535.55,853.65,721637.4
Reliance Petroleum Ltd. (2005) [Merged],,,,,,,,,,,,,,,,,,,,,,,,,,,62.2,115.6,
S R F Ltd.,11812.3,10568.5,35.5,,,11430.7,8477.67,3839.6,2257.4,12933.4,3238.4,980.3,1.35,14450.6,12957.8,16,,2.3,13519.1,9573.49,5135.1,2150.7,15823.5,3406.2,1769.6,4,199.7,171.9,9805.7
Satyam Computer Services Ltd. [Merged],35666.4,34546.2,1000.5,,11.2,28163.8,15834,98.7,2628.7,37868.6,32479.4,6439.7,4.06,50144.8,46191.1,3786,,8.3,37747.3,20779.89,125.7,4357.1,51845.3,43896.2,7856.1,6.35,359.7,473.1,30304.4
Shipping Corpn. Of India Ltd.,40629.1,33949.5,943.8,1738.2,,26430,16423.3,14026.5,10269.9,62831.2,22873.2,13435.1,1.17,37972.9,35302.3,1741.3,123.9,,27550.9,17818.67,13744,9381.6,68956.8,27297.2,10204.2,1.1,90.9,132.17,51105.2
Siemens Ltd.,30618.6,27314.1,1069.4,119.7,,29341.9,23079,25.7,12759,28707.6,15915.6,2131.6,11.05,49785.9,44965.9,1575.5,37,,47208.9,38466.44,20,24275.1,44874,25916.1,7706.4,16.67,449.82,704.08,19817.7
