,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,NSE,,,,,,,,,,,,,,,,,,,,,,
Arvind Ltd.,47699,55667.6,39840.7,38888.4,422.5,0,11057,48870.25,38765.5,28499.76,0.84,4227,264.7,49492.7,46542.3,83.3,10.4,13224.5,56862.8,48639.2,35951.05,0.84,5005.8,430.6,233.05,2.45,267.65,0.4081632653,0.1484659944,0.0516907501,0.01110715109,0.040583599,0.08992304321,0.03823229311,0,0.006316400825,48639.2,38765.5,-0.003953758479,0.06214510666,1,1,1,1,0,0,0,1,5
Ashok Leyland Ltd.,119420.5,131574.9,143448.8,136318.1,41.7,7.2,35184.5,112447.65,131282.6,107511.45,0.8,6851.4,3753.5,115964.8,111058.7,2026.6,24.5,39879.1,118589.75,103307.3,91273.61,0.77,5272.5,4404.2,37,3.03,74.1,0.3300330033,1.002702703,0.02207107891,0.05942195854,-0.03735087964,0.04007223262,0.01800115372,-0.03,0.02338108566,103307.3,131282.6,-0.06458413876,-0.296367941,1,0,1,1,0,0,0,0,3
Asian Paints Ltd.,48261.4,56815.5,105918,97177.1,36.9,2.2,541,52538.45,93616.5,58044.79,1.01,10811.2,651.9,123412.2,112550.5,45.5,107.1,476.9,62187.25,109238.8,67886.21,0.95,13708.9,1064.5,593.3,14.32,760.8,0.06983240223,0.2823192314,0.1922591546,0.180396756,0.01186239863,0.2412880288,0.04902887416,-0.06,-0.002628445869,109238.8,93616.5,-0.001420436683,-0.0252555427,1,1,1,1,0,1,0,0,5
Aurobindo Pharma Ltd.,61899.6,70011.7,55960.1,52211,,30.7,10480.9,65955.65,54175.3,41475.73,1.48,6249.2,203,73443.3,62079.9,,20.3,11426.1,78050.25,71010.1,47962.84,1.76,3280.3,478.8,370.98,4.84,732.2,0.2066115702,0.9736913041,0.1625971088,0.06106339944,0.1015337093,0.04685359733,-0.1157435114,0.28,-0.01251414679,71010.1,54175.3,0.09014688787,0.08840994856,1,1,1,0,1,1,1,1,7
Axis Bank Ltd.,2856508.6,3405861.7,338576,286781.7,,44.7,423310.8,3131185.15,,23557.43,2.26,122717.6,335635.4,382961.9,320785.2,,142.3,478331.7,3619368.2,,26311.76,2.6,27609,379823.1,385.6,2.27,578.65,0.4405286344,0.5006483402,0.01829757209,0.0181476786,0.0001498934914,0.008106318586,-0.01019125351,0.34,-0.003032983274,379823.1,335635.4,0.0009138382435,-0.002249346267,1,1,1,0,1,1,1,0,6
Bajaj Auto Ltd.,112451.4,126368.7,219760.4,189084.7,770.2,70.4,884.4,119410.05,199778.3,157167.52,0.78,19231.3,6532.1,219042.5,186752.3,822.5,75.6,591.9,137661.2,201497,153360.23,0.69,32040.1,5289,2314.95,6.53,2526.25,0.1531393568,0.09127626947,0.2496132349,0.2665676016,-0.01695436673,0.2535445882,0.003931353254,-0.09,-0.003106725295,201497,199778.3,0.02560538324,-0.2093275515,1,0,1,1,0,1,1,0,5
Bank Of Baroda,4473214.7,5471354.5,388423.6,343616.4,12.4,20.4,262438.6,4960894.9,,27085.25,7.08,579702,379251.7,434357.2,388946.4,29.6,27.7,347904.5,6022415.6,,32790.76,9.82,323228.1,422311.9,176.37,1.04,150.3,0.9615384615,-0.1478142541,0.008299389118,0.01001856674,-0.001719177618,0.05907643162,0.0507770425,2.74,0.004866801543,422311.9,379251.7,-0.006228224756,-0.006324902698,1,0,1,1,1,0,0,0,4
Bank Of India,3845354.8,4526027.3,370968,343474.5,0,,338793.5,4173600.95,,22020.07,4.84,257043.5,357160.3,448477.4,421184.7,,,466598.7,5104343.15,,28965.52,4.28,148337,433274.9,303.6,0.72,179.55,1.388888889,-0.4085968379,0.006030166897,0.007149795384,-0.001119628487,0.03277421681,0.02674404991,-0.56,0.0102367491,433274.9,357160.3,-0.005199337639,-0.0006924778767,1,0,1,1,0,0,0,0,3
Bata India Ltd.,9242.1,11304.5,19020.6,17944.1,9.6,12.9,,9980.9,18249.7,12179.12,1.73,1784,135.1,21297.7,20603.6,0.8,38.8,,12282,20451.2,13761.29,1.75,1749.9,190.5,647.5,9.02,532.88,0.110864745,-0.177019305,0.06476182051,0.1168349185,-0.05207309796,0.1547967624,0.09003494184,0.02,0,20451.2,18249.7,-0.005524220335,-0.1633263918,1,0,1,1,1,1,0,0,5
Bharat Forge Ltd.,53837.4,51798.2,34495.7,31298.2,2.1,0,17507.6,52817.8,31668.9,23046.59,1.74,5247.4,632.7,37165.5,33533.8,501.6,6.7,15856.8,54563.95,34172,23807.07,1.52,7652.7,797.5,629.75,5.35,1108.5,0.1869158879,0.7602223104,0.06055808889,0.05935279193,0.001205296966,0.1477406551,0.08718256619,-0.22,-0.04086212805,34172,31668.9,0.03105218603,0.02668666847,1,1,1,1,0,1,1,1,7
Bharat Heavy Electricals Ltd.,777965.1,823927.4,538104.3,470794.9,33.1,,2067.7,800946.25,480325.6,345868.89,1.3,18647.8,7997.6,439927.5,394783.2,0.5,,1724.5,835287.2,387398,296697.39,1.4,45181.4,13121.5,251.9,1.86,257.7,0.5376344086,0.02302500992,0.05479099251,0.08647727257,-0.03168628006,0.0548366276,0.00004563508872,0.1,-0.0005170121334,387398,480325.6,-0.04580054238,-0.1359074911,1,0,1,1,1,1,0,0,5
Bharat Petroleum Corpn. Ltd.,666544.4,679703.1,2525652.6,2513943.3,,238.5,226785.7,673123.75,2390977.8,2272857.54,1.61,54206.4,14372.4,2726627.2,2706330.1,0,129.8,185976.5,708490.8,2590232.3,2443794.46,1.36,82766.3,9575.4,610.05,2.06,887.95,0.4854368932,0.4555364314,0.03005268035,0.01792498744,0.01212769291,0.1217683133,0.0917156329,-0.25,-0.07441861034,2590232.3,2390977.8,0.007132144593,0.1039230418,1,1,1,1,0,1,1,1,7
Bharti Airtel Ltd.,901466,995061,468503,417533,0,481,133783,948242.5,453102,308382.5,0.17,138839,14007,509103,443702,95,0,90118,1057683.5,498744,327678.5,0.16,160220,7183,337.25,1.95,424.45,0.5128205128,0.2585618977,0.0656301473,0.05707480926,0.008555338042,0.1610152543,0.09538510704,-0.01,-0.05588203594,498744,453102,0.02359541973,-0.006289757104,1,1,1,1,0,1,1,0,6
Biocon Ltd.,28308,30199,20446,17868,1,,1031,29244.5,19290,13312.5,1.46,3318,410,23113,19856,,,940,31228,21897,15003.8,2.02,1603,489,532,4.21,463.9,0.2375296912,-0.1280075188,0.1078512534,0.09103433658,0.01681691677,0.05308122786,-0.0547700255,0.56,-0.005153301059,21897,19290,0.004925531104,0.0415864342,1,1,1,0,1,1,1,1,7
C E S C Ltd.,127315.2,149034.7,56692.3,50507.3,42.8,,32473.5,127101.55,53763.6,38127.45,0.65,15969.3,812.5,57018.6,50499.7,2.5,0,34540.4,146084.3,55637.6,39959.71,0.58,19714.1,793.8,710.7,1.38,562.55,0.7246376812,-0.2084564514,0.04372404547,0.04824404313,-0.004519997657,0.1322785902,0.08855454468,-0.07,-0.01905099545,55637.6,53763.6,-0.009045650524,-0.04213765705,1,0,1,1,0,1,0,0,4
Cairn India Ltd.,332656.6,382487.8,191735.8,44408.7,82661.2,,0,357572.2,77639,18853.82,0.46,134442.3,7849.2,129431.1,54986.5,0,,,412611.2,84490.7,25424.25,0.46,45082.8,19338.2,365.05,1.73,184.3,0.5780346821,-0.4951376524,0.1946326131,0.1943923554,0.0002402577588,0.1178672888,-0.07676532428,0,0,84490.7,77639,-0.05807226404,-0.01235743902,1,1,1,0,0,1,0,0,4
Canara Bank,3744671.2,4126741.3,376441.2,347720.2,24.2,14.9,202833.7,3915214.35,,26812.73,3.99,219447,364694.5,437957.8,413575.9,27.7,16.6,272306.4,4487043.05,,31398.89,4.31,115314,419152.7,465,0.85,287.35,1.176470588,-0.3820430108,0.005905579785,0.007667348738,-0.001761768953,0.02794311337,0.02203753359,0.32,0.008880733799,419152.7,364694.5,-0.001389314313,0.0002659844421,1,0,1,1,1,0,0,1,5
Century Textiles & Inds. Ltd.,80649,91014.4,66464,67408,26.7,26.3,36977.1,85831.7,59894.2,39899.54,0.66,4855.6,128.5,74112.7,73975,26.1,14.4,40604.4,93585.2,67075.9,44574.63,0.71,5824.7,274.8,592,3.13,711.4,0.3194888179,0.2016891892,0.001384396315,-0.0117100026,0.01309439892,0.06399756522,0.06261316891,0.05,0.003066933705,67075.9,59894.2,0.001626837658,0.01892640976,1,1,1,1,1,0,1,1,7
Cipla Ltd.,96371.9,122321.5,85237.1,73073.5,23.7,159.7,6.9,109257,81805.2,49411.25,1.44,13552.9,1863.2,98363,86060.8,26.4,69.5,4.9,132436,94201.5,60011.84,1.19,17851.9,2332,439,3.37,634.9,0.296735905,0.4462414579,0.1009250214,0.1276264139,-0.02670139257,0.1459424549,0.04501743357,-0.25,-0.00002615484497,94201.5,81805.2,-0.03304710673,-0.03744275429,1,0,1,1,0,1,0,0,4
Coal India Ltd.,307229.7,340478.9,115562.8,17594.2,0,0,11362.3,323854.3,5863.3,3573.86,1.53,105429.8,108053.9,165187.9,15352.8,0.4,0.1,0,295501.25,5646.4,3554.24,1.19,136202.5,158635.1,388.7,13.76,425.5,0.0726744186,0.09467455621,0.4400707357,0.3188773742,0.1211933615,0.4000321312,-0.04003860445,-0.34,-0.0350846044,5646.4,5863.3,-0.01993963566,0.001003125308,1,1,1,0,0,1,0,1,5
Colgate-Palmolive (India) Ltd.,16804.1,20481.4,33741.2,28591.7,0,17.5,,18642.75,31395,16854.08,0.45,5531.4,400,39060.2,33985,644.1,0,,22337.05,35498.6,18495.92,0.32,4007.8,358.2,755.05,28.33,1027.6,0.03529827038,0.3609694722,0.2163475153,0.307484483,-0.09113696765,0.1956799828,-0.02066753249,-0.13,0,35498.6,31395,0.0158072454,-0.09480759013,1,0,1,0,0,1,1,0,4
Crompton Greaves Ltd.,46683.7,53858.5,77629.2,73600.7,,,11.3,50131.9,71865.3,60140.28,1.31,1686.6,908.7,83009.2,77926,0,,8.9,55462.6,76111.7,63293.7,1.43,2041.6,1847,202,3.67,162.8,0.272479564,-0.1940594059,0.09438064558,0.08629350287,0.008087142709,0.0379067371,-0.05647390848,0.12,-0.00006493688472,76111.7,71865.3,0.005257644234,-0.06121761909,1,1,1,0,1,1,1,0,6
D L F Ltd.,360911.3,370376.4,33518.6,28503.1,0,31.4,117368.5,365643.85,21385.8,5651.61,1.73,-1291.1,11532.6,40255.4,34987.2,932.2,4848.2,114195.1,373470.95,24607.2,9153.04,2.01,20488.3,13799.2,215.9,2.31,117.4,0.4329004329,-0.456229736,0.02479693631,0.01398376831,0.01081316799,0.05531750943,0.03052057313,0.28,-0.01522429286,24607.2,21385.8,-0.1076966472,0.007399793996,1,1,1,1,1,1,0,1,7
Dabur India Ltd.,28778.6,33206.7,44933.4,38767.5,1.1,4.3,13,30992.65,43453.1,26832.71,0.62,6629.7,857.2,50358.8,43761.1,2.3,13.8,0,35278.8,48650.3,29728.05,0.71,6648.2,989.5,187.9,16.04,282.5,0.06234413965,0.5034592869,0.199032123,0.2143641456,-0.01533202254,0.2002065848,0.00117446178,0.09,-0.00041945429,48650.3,43453.1,0.006453841471,-0.02302166071,1,0,1,1,1,1,1,0,6
Dish T V India Ltd.,26358.4,31557.2,22886.8,23561.6,,80.9,1869.4,28957.8,19001.4,16442.4,0.24,6140,2052.2,25879.3,27410.1,,379.4,3601.8,29647.5,22585,18244.47,0.22,7078.2,1765.4,60.1,,106,#DIV/0!,0.7637271215,-0.03648612678,-0.02253171664,-0.01395441013,0.2242974662,0.260783593,-0.02,0.05693146878,22585,19001.4,0.05751211975,0.1056087606,0,0,1,1,0,0,1,1,4
Divi'S Laboratories Ltd.,28048.3,35825.5,21927.6,16825.4,0,0,25.6,31936.9,21249.4,11887.4,1.5,4828.3,476.9,26161.8,19376.2,0.1,0.1,21,39496.85,25101.7,13745.47,1.49,5581.3,822.5,734.9,6.1,932.92,0.1639344262,0.2694516261,0.1894069866,0.1819076379,0.007499348748,0.155791266,-0.03361572065,-0.01,-0.0002698926467,25101.7,21249.4,0.01183165529,-0.02981899037,1,1,1,0,0,1,1,0,5
Dr. Reddy'S Laboratories Ltd.,117536,137652,86520,74867,,9,15880,127594,82445,47366.4,1.32,2888,1214,100282,82658,28,0,26662,152664,96502,50972.5,1.53,9055,1530,2626,4.48,3573.6,0.2232142857,0.3608530084,0.1278295993,0.09922066431,0.02860893497,0.06578182664,-0.06204777264,0.21,0.05018770908,96502,82445,0.0463197079,-0.01403086123,1,1,1,0,1,0,1,0,5
Exide Industries Ltd.,41059.7,45642,69508.4,65505,0.6,4.3,,43098.85,61240.5,53543.55,1.71,3597.2,704.2,67957.9,64116.6,1.8,2.7,0,47453.9,59686.9,45213.24,1.63,6469.5,288.7,145.9,3.27,151.4,0.3058103976,0.03769705278,0.08418123658,0.09759204281,-0.01341080623,0.1417444459,0.05756320932,-0.08,0,59686.9,61240.5,0.1168090927,-0.1631441537,1,0,1,1,0,1,1,0,5
Federal Bank Ltd.,606267.7,713020.7,68735.1,60353.4,1.9,,51869.9,659591.1,,5792.17,3.94,33047.6,68047.9,77536,69147.1,12.8,,56879.6,731311.6,,7021.78,4.38,37106.9,74747.8,67.33,1.57,75.03,0.6369426752,0.1143620971,0.01174734478,0.01382194697,-0.002074602189,0.05204182712,0.04029448233,0.44,-0.0008619618558,74747.8,68047.9,-0.00882060921,-0.0009561917831,1,0,1,1,1,1,0,0,5
G A I L (India) Ltd.,418360.4,512407.3,490471,450819.9,,107.3,88435,465383.85,466315.6,392656.45,0.74,50334.1,6539.4,595821.3,558338.5,0,68.5,101680.8,541268.55,568304.8,491153.36,0.81,49215.7,10027.2,464,2.11,390.15,0.4739336493,-0.1591594828,0.07328408475,0.0950338512,-0.02174976645,0.09604800712,0.02276392237,0.07,-0.00216946074,568304.8,466315.6,-0.02220271663,0.04794767852,1,0,1,1,1,1,0,1,6
G M R Infrastructure Ltd.,107926.9,121588.9,15419.1,14884.6,,0.1,37010,114757.9,11434.1,9925.38,1.12,-1144.7,3859.8,12631.2,10972.2,,1312.5,48997.1,132459.3,4724.2,4679.27,2.05,1509.4,7806.3,33.9,1.86,14.7,0.5376344086,-0.5663716814,0.02443890849,0.004953352686,0.0194855558,0.01241396213,-0.01202494636,0.93,0.04739802686,4724.2,11434.1,-0.1224385646,-0.06397141854,1,1,1,0,1,0,0,0,4
Glenmark Pharmaceuticals Ltd.,31980.1,39153.6,21723.9,17816.8,0.5,0,2718,35566.85,19453.8,11315.32,0.89,2530.1,1147.2,25058.5,20772.6,,2.2,0,42647.8,22960.5,13048.14,0.9,1142.4,661,574,5.15,1018.1,0.1941747573,0.7736933798,0.109519942,0.1221572165,-0.01263727455,0.02917739365,-0.08034254832,0.01,-0.07641947488,22960.5,19453.8,0.01336448078,-0.008589596998,1,0,1,0,1,1,1,0,5
Godrej Industries Ltd.,26766,31941.6,16749.7,15507.4,0,2.5,4809.5,29262.4,13247,12019.29,0.73,63.6,2301.3,17012.4,16293.8,250,1.4,8288,34448.65,12960.3,11581.89,0.3,391.7,2632.7,367.11,8.24,362.2,0.1213592233,-0.01337473782,0.0147143537,0.04650676231,-0.03179240861,0.01226300498,-0.002451348711,-0.43,0.07623230557,12960.3,13247,0.01367799208,-0.07647613748,1,0,1,0,0,0,1,0,3
Grasim Industries Ltd.,110481,130774.7,64144.6,52201,9.8,0,11866.8,120627.85,52799.2,37100.49,0.95,8415.3,6324.7,65740.4,56657.6,1.5,0.9,11749.2,134849.1,56645.7,43026.32,1.35,524.7,3793.6,3441.9,2.87,3516.5,0.3484320557,0.02167407537,0.06944921304,0.1080167631,-0.03856755003,0.004012243959,-0.06543696908,0.4,-0.01124679086,56645.7,52799.2,-0.05689759855,-0.01763591385,1,0,1,0,1,1,0,0,4
H C L Technologies Ltd.,120610.9,183013.3,128969.4,92779.8,18.3,2.8,6261,151812.1,124629.7,45486.53,0.98,38817.3,3418,171568.8,111077.1,483.6,3.9,393.4,219453.75,164251.3,51484.4,1.34,58902.4,6082.6,747.5,6.66,944.05,0.1501501502,0.2629431438,0.3279105945,0.2999239704,0.02798662409,0.3218476471,-0.006062947338,0.36,-0.03944913906,164251.3,124629.7,0.05152447222,-0.07249188024,1,1,1,0,1,1,1,0,6
H D F C Bank Ltd.,3379715.1,4003898.5,420582,353319.2,0,10.6,322819.2,3691806.8,,37825.99,1.34,121741.2,414039.8,493517.7,408733.9,33,,379452.7,4460239.7,,39913.85,1.87,167616.1,483829.5,823,4.34,1072.35,0.2304147465,0.3029769137,0.02116707004,0.01990505058,0.001262019468,0.04186322406,0.02069615401,0.53,-0.002367553805,483829.5,414039.8,0.008862649631,-0.003674872694,1,1,1,1,1,1,1,0,7
Havells India Ltd.,26614,28754.6,47469.4,44148.7,0,37.4,1087.8,27684.3,44434.3,31281.77,1.32,3649.9,29,53330.7,48585.7,,60.3,1955.2,31541.9,49667.8,34030.34,1.47,6260.1,360.8,236.37,6.54,287.6,0.1529051988,0.2167364725,0.1671141313,0.1261779515,0.04093617985,0.2177077755,0.05059364415,0.15,0.0226943593,49667.8,44434.3,0.01884151675,-0.0303750609,1,1,1,1,1,0,1,0,6
Hero Motocorp Ltd.,99046.7,107308.3,263372.2,241816.1,11.3,70.7,9227.6,103177.5,238245,196654.74,0.34,17446.6,3976,277106,255928.9,6.8,139.8,2842.6,104216.65,251425.2,204820.01,0.43,27595.9,4469.6,2625.1,8.57,2520.6,0.1166861144,-0.03980800731,0.1985876209,0.2182354384,-0.01964781753,0.2571646368,0.05857701594,0.09,-0.06215835548,251425.2,238245,0.01079474878,0.10344528,1,0,1,1,1,1,1,1,7
Hexaware Technologies Ltd.,12403.5,13188.8,9599.7,6743.7,0.5,0,,12796.15,9148.6,3725.52,1.24,1972.1,389.7,10544.2,7204.5,2.1,0.1,,13969.3,10180.9,3678.41,0.79,2684.9,324.7,159,4.43,256.95,0.2257336343,0.6160377358,0.2530707873,0.2302172774,0.02285350995,0.2035742448,-0.04949654252,-0.45,0,10180.9,9148.6,0.04591797039,0.0138558904,1,1,1,0,0,1,1,1,6
Hindalco Industries Ltd.,557974.7,668004.4,291389.4,272909,,215.7,208058.7,612989.55,260662.6,218322.21,1.38,-3523.4,8958.3,316316.3,308990.1,0,4097.7,227612.2,704695.9,281466.9,237454.59,1.09,20313.7,12568.8,167.2,0.98,113.05,1.020408163,-0.3238636364,0.01710153406,0.03350707478,-0.01640554072,0.03040953024,0.01330799617,-0.29,-0.01642288288,281466.9,260662.6,-0.006066075192,-0.02581560194,1,0,1,1,0,1,0,0,4
Hindustan Petroleum Corpn. Ltd.,719651.7,769811.4,2186954.7,2169813.1,,123.9,289852,744731.55,2081735,1976211.71,1.68,8950,10434.8,2349523.9,2337930.5,0,175.4,288219.8,779187.85,2245681.4,2117956.77,1.72,88075.6,7647.1,425,0.93,738.55,1.075268817,0.7377647059,0.01528790039,0.02399146698,-0.008703566596,0.1144119196,0.09912401921,0.04,-0.01930562282,2245681.4,2081735,0.006185599495,0.08679718348,1,0,1,1,1,1,1,1,7
Hindustan Unilever Ltd.,111980.2,117762,285700.1,248096.4,6377,371.9,,114864.4,256587.8,159089.83,0.66,29540.7,6160.5,306484.7,269365.3,1883.1,226.3,,125219,278695.5,170844.93,0.63,33177.6,6519.3,622,31.39,918.3,0.03185727939,0.4763665595,0.3011378883,0.2821802426,0.0189576457,0.2817343455,-0.01940354274,-0.03,0,278695.5,256587.8,0.007004557838,-0.008167604892,1,1,1,0,0,1,1,0,5
Hindustan Zinc Ltd.,295041.9,354873.9,156613.3,88743.9,0,192.6,,324957.9,126290.8,57929.41,5.36,47850.1,20031.9,170034.7,102540.1,,188.8,,386004.1,135959.9,63637.77,2.3,54711.6,20704.2,167.85,1.82,167.75,0.5494505495,-0.0005957700328,0.1907252125,0.2306858789,-0.03996066632,0.1541719467,-0.03655326582,-3.06,0,135959.9,126290.8,-0.009364214067,-0.03641344145,1,0,1,0,0,1,0,0,3
Housing Development & Infrastructure Ltd.,166785.3,166862.9,11536.5,14692.6,,1.1,7502.7,166824.1,9538.9,3458.33,1.97,5189.6,1845.4,9404.5,10334.8,,0.5,3212.4,163834.6,7518.6,4565.22,2.07,10421.5,1796.1,101.5,0.41,93.95,2.43902439,-0.07438423645,-0.005572239246,-0.01891653521,0.01334429596,0.06245546494,0.06802770418,0.1,-0.02536613799,7518.6,9538.9,-0.2446399792,-0.01128798324,0,1,1,1,1,1,0,0,5
Housing Development Finance Corpn. Ltd.,1675693.8,1954624.9,214393.4,165684.6,,,1256786.9,1815159.35,64,2339.43,0.16,-283587.6,213711.8,245428.1,190890.5,,,1374167.2,2104865.5,56.5,2793.7,0.16,-298768.9,244365.1,990.25,5.26,1292.7,0.1901140684,0.3054279222,0.02790182403,0.02906784044,-0.001166016409,-0.1528522941,-0.1807541181,0,-0.03953104866,56.5,64,-12.89242395,-0.000008416042193,1,0,0,0,0,1,0,0,2
