,,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,
C E S C Ltd.,32609.7,30446.4,16.9,,28512.8,23314.93,1275.9,27371.8,21602.7,103551.3,19583.2,11768.5,0.78,35272.1,33595.7,14.5,,30939.1,24552.34,1043,29618.7,25026.1,113702.6,19034.5,8612.2,1.25,375.55,298.5,85945
Cairn India Ltd.,2980.4,37.3,,208.4,2438,186.01,2787.3,1076.8,,321905.4,28284.3,-354.4,1.09,1721.7,32,,,2411.2,158.35,1560.9,1480.7,13450,335160.6,1965.8,-1280.6,1.82,296.85,311.75,321905.4
Canara Bank,195494.7,,8.3,,174770.5,16233.15,186090.8,55593,140009.5,2196458.1,205593.1,21686.4,0.68,227402.4,,27.8,,197188.1,18368.32,216552.6,58703.7,84405.5,2650516.8,224544.8,215734.6,1.34,452.05,525,1806960.3
Century Textiles & Inds. Ltd.,44496.2,39543.3,569.1,41.4,42867.5,24779.61,70.7,6769.6,14183.6,46317.4,9257.6,6666.8,1.38,50402.2,45876.5,64.2,46.2,48129.5,27279.84,125.5,8104.3,13730.8,58680.9,11870.2,6054.2,2.69,455.45,352.5,38870.9
Chambal Fertilisers & Chemicals Ltd.,47308,46076.1,60.3,7,45487.5,35767.94,979.3,11554,20425.7,52845.2,14659.1,9644.8,1.41,36519.5,35476.7,50.4,,33268.5,26168.6,456.3,2276.6,19783.7,46744.8,11760.2,-1610,1.84,65.35,80.7,36407.2
Chennai Petroleum Corpn. Ltd.,379884.3,333585,1.8,7.7,371612.7,316085.69,216.3,22364,9045.5,83396.8,35119.7,17813.9,0.46,302504.1,255343.4,0.4,31.2,303051.8,239859.58,1821.3,23910.6,15611.5,114741.4,62867.7,-14973.6,1.27,252.85,225.05,105494.9
Cipla Ltd.,53768.6,52391.6,23.6,36.2,47136,33953.94,238.2,10128.5,734.8,76125.5,34301.6,3491.7,3.94,58604,56217.2,963.4,10.5,50441,34783.86,280.5,9612,46.6,85278.3,33997.2,11102.6,4.6,335.25,331.05,57440.7
Colgate-Palmolive (India) Ltd.,18659.2,17401.4,98.1,3.7,15767.4,9564.83,357.3,3945.4,46.9,7897.2,3518.9,2828.1,29.63,21237.1,20048.2,29.3,,17143.3,10470.69,281.2,4266.5,45.9,9014.6,4734,3486.3,28.16,420.3,491.18,7164.4
Container Corpn. Of India Ltd.,36291.4,34142.9,102.6,2.8,28379.4,24369.74,1739.6,3779.4,0,45901.6,18656.4,8182.1,2.48,38867.5,37029.2,0.1,2.4,31000.6,27015.23,1485.2,4899.4,,51985.5,20945.6,6425.1,3.95,889.73,693.17,39068.5
Core Education & Technologies Ltd.,3479,3466.3,,,2820.5,2104.99,12.7,1068.6,1761.1,8256.8,2729.3,754,1.05,4265.3,4179.5,,,3290.8,2371.74,85.8,221,918.3,11013.4,2523.4,978.9,3.16,244,295.2,5681
Crompton Greaves Ltd.,50902.1,47255,,1.4,46803.5,35728.22,410.9,11876.7,536.7,29257.4,18052.2,5606,3.69,57761,53724.8,,6,52080.5,39747.09,1111.3,14466,267.8,37830.6,21268.5,6711.6,9.56,257.3,259.05,23986.1
Cummins India Ltd.,38063.3,33002.5,192,19.7,33826.6,26282.11,608,5977.1,16.7,22204.3,12012,2211.6,2.63,31572,28585.1,8.4,,26936.3,21063.61,679.2,5209.2,0,23915.8,10055.7,5759.4,6.51,426.75,484.25,18032.1
D L F Ltd.,38803.6,28284.1,0.1,6,23000,5540.64,9995.5,16345.8,74142,251488.3,82654.6,13377.3,2.29,32341.7,23979.9,32.8,2.6,24670.7,8382.89,7769.2,19653.5,115215.6,289508.8,88244.1,3663.4,4.09,283.85,210.45,234420.9
Dabur India Ltd.,24759.7,24047.3,4.2,1.4,21420.2,14312.86,299.5,3319.2,45.8,15865.1,5301.2,3369.5,11.63,29350.9,28634,24.4,4.3,25116.3,16248.07,342.4,4359.6,151.9,17792.2,6047.7,4794.5,18.39,103.1,114,11607.4
Deccan Chronicle Holdings Ltd.,8576.2,8136.7,0.8,,7175.5,4919.28,,2588.3,3679.6,18463.7,6838.4,2067.3,1,9232.5,8911,,13,6623.3,3729.26,,3730.6,3423.3,20530.9,8492.3,3872.7,2.97,122.95,69.35,20983.6
Dena Bank,40348.8,,,7.1,36122.2,3861.04,37391.8,16071,14431.3,484647.5,63424.8,42581.2,0.48,46210.5,,,5,41098,4294.58,43430.1,19133.9,15619.2,575890.6,56565.6,26538.2,0.94,92.25,90.5,386514.1
Dish T V India Ltd.,7478.8,6184.9,,9.2,12225.4,7492.75,1082.5,15715,8032.1,20972.2,1099.8,-2667.2,-3.8,11534.3,9079.2,,80.2,14152.5,9829.13,2156.4,13887.2,6594.2,28773.3,5815,46.9,9.73,45.8,87.8,12140.1
Divi'S Laboratories Ltd.,12224.3,11939.1,,0.1,8965.1,6312.78,97.2,1616,504.2,15748.4,6928,2955.6,4.85,9668.6,9371.4,1.5,,7217.4,4822.62,169.3,1632.5,272.6,18884.7,7273.2,3581.5,5.81,390.63,393.75,11974.6
Dr. Reddy'S Laboratories Ltd.,46137,44450,13,,41169,27164.8,677,10502,6185,77492,25582,4706,1.57,50870,47997,,5,43582,28160.5,1681,14475,5593,90367,23804,12354,3.64,1440.45,1531.9,65333
Educomp Solutions Ltd.,5274.8,5006.5,,,4233.2,2209.22,257.4,1331.4,4691.2,11798.3,3986.1,842.4,8.51,8753.1,8211.7,183.8,,6537.2,3259.87,185.5,1655.7,5190.9,22002.1,11704,2884.2,5.8,528.7,391.9,7473.9
Essar Oil Ltd.,426899.6,375255.4,,,422117.2,357194.36,7961,68659.9,87656,221137.7,50109.1,22418.3,2.51,432781,364378.7,414.9,,435594.5,349633.88,8086.8,101589.3,86482.7,260059.7,76528.9,14153.7,4.74,139.95,124.6,214059
Everest Kanto Cylinder Ltd.,3993.8,3539.1,5.6,,3882,2512.47,121.6,1278.8,2546.3,9747.9,3122.9,140.7,3.09,4348.5,3510.5,4.9,103.2,4216,3139.04,283.7,1010.1,2188.9,9607.8,2953.7,274.7,2.8,133.55,91.55,7461.1
Exide Industries Ltd.,42448.1,33798.6,25.1,7.5,39424.3,25094.68,110.6,3807.3,2375.6,21211.5,7057.8,5047.3,2.72,45860.3,37997.2,0.5,4,40960.3,25968.56,335.6,4943.3,898.2,29713.3,8713.1,5238.4,4.78,130,161.65,21269
Federal Bank Ltd.,38485,,5.7,,33480.1,2923.71,36246.7,9123.3,12189.4,389765.9,38162.5,30117.1,0.55,43258.1,,3.9,,38612.6,3369.76,41126,11512.2,10467.6,438223.1,30806.7,-448.2,0.97,31.61,45.27,326084.8
Financial Technologies (India) Ltd.,7183,3541.6,,0.7,3496.6,1104.64,3503.3,734.2,4611,24178,5390.7,1031.2,1.63,6543.7,3269.5,30.8,,3100,1003.16,3138.6,1001.3,4085.2,27199.2,2772.2,1101.7,3.54,1343.4,874.6,20026
Firstsource Solutions Ltd.,8377.6,5660.4,636.1,,8226.5,3254.57,2036.4,1161.7,13272.2,24244.1,2036.1,468.7,0.7,8338.7,6617.2,5.1,,7665.4,3640.03,1685.3,565.6,12056.7,22897.7,1904.1,1574,1.25,28.05,17.8,21459.3
Fortis Healthcare Ltd.,1963.9,1695.7,,10.1,2035.4,1292.59,252.7,1174.7,2534.3,12127.9,1010.2,94.4,1.94,2542.9,2054.3,,4.8,2241.4,1406.17,472.6,814,12396.5,29231.9,748.8,156.6,3.68,154.1,162.75,11122.1
G A I L (India) Ltd.,252175.6,231013.9,,437.4,224188.6,182706.29,6010.3,41779.2,12001.3,257359.5,59192.8,25778.8,2.11,259288.1,239682.5,,75.5,228095.6,185701.15,4200.7,54483.1,13603.8,303867.3,63227.7,46774.3,3.1,466.25,441.2,218702.5
G M R Infrastructure Ltd.,1677.7,-17.9,,,701,71.83,1672.9,174.5,3400,61409,13377.2,-261.5,3.03,1845.5,1020.3,,,1837.8,634.71,637.3,701.5,17750,84966,1214.1,347.9,3.94,58.67,32.03,61050.5
G O L Offshore Ltd.,9530.1,8951.6,13.6,,7419.1,3696.33,553.3,2423.9,19433.5,28998.5,4780.9,3230.5,1.34,10139.5,10074,40.5,,8393.3,4380.93,7.5,2043.9,23078,35694.4,3139.5,4070.5,1.48,441.7,210.9,20577.9
G T L Infrastructure Ltd.,3894.7,2198.5,,3.2,3866.3,2640.41,587.9,3691.1,35013.2,52121.2,15958.3,3024.2,1.98,6984.9,3461.6,12.8,,7010.7,4095.84,1551.1,3933.1,44703.1,66629.6,7031.5,1209.1,2.26,47.05,15,37256.2
G T L Ltd.,15207.9,14509,12.6,100,14823.9,11155.37,672.8,10183.9,7612.5,30733.1,14414.1,2544.9,2.3,16786.6,15513.3,5.9,,14684.2,11507.67,1240.7,7533.8,21735,43365.8,17843.4,2799,3.47,431.05,90.8,25879.5
G V K Power & Infrastructure Ltd.,442.2,258.4,,,232.2,83.14,163.3,25.3,,17427.9,128,51.3,1.89,604.7,445.6,,,387.8,136.19,135.6,26.3,1003.4,25702.1,131.6,12.7,2.87,43.75,19.3,17277
Glaxosmithkline Pharmaceuticals Ltd.,21160.8,19217.1,326.6,250.1,16362.1,9474.71,1011.3,3166.6,54.2,44485.2,20133.7,4487.8,7.76,23551,21597.9,4.9,265,18116,10590.03,1173.4,3462.2,51.6,50729.5,23340.1,4274.4,10.25,2188.6,2350.15,40308.7
Godrej Industries Ltd.,10353.1,8078.1,12.5,,9946.8,7256.67,1435.2,1404.6,2348.4,18927.7,2845.1,377.2,1.65,10343.9,8093.7,0.9,,9707.9,6922.58,1609.4,2104,2634.2,19107.9,2617.5,700.2,4.41,165.52,206.48,18750.8
Grasim Industries Ltd.,124697.6,108663.3,21,,108386.7,61102.61,1831.5,16869.3,28512.2,160680.4,20531.1,20680.6,1.53,96095.9,82217.5,3467.9,112.9,75138.5,42031.51,2247.5,3023.7,7952.2,93301.9,7791.2,19791.4,3.61,1845.4,2095.85,141692.1
Great Eastern Shipping Co. Ltd.,33748.7,28362.8,2549.7,848.5,19900.5,11206.66,2561.7,7626.3,30665.5,89266.5,20803.6,17690.1,0.59,22498.8,19142.7,1858.5,,18541.3,10484.77,1276.4,3997.8,35815.6,97776.1,14767.4,9109.5,0.83,290.55,287.6,72422.9
Gujarat Mineral Devp. Corpn. Ltd.,10319.4,9768.6,5,1.3,7982.4,4499.6,338.9,1978.5,4785.7,28894.9,2509.5,2472.5,1.03,11130,10596.4,60.1,,8430.9,5041.72,212.1,2005.4,2160.7,30020.4,2222.6,5535.5,3.21,126.15,149.95,27802.2
Gujarat State Petronet Ltd.,5119.2,4870.4,,,3885.1,1927.25,233.2,3771.8,11079.5,30138.8,2479.7,2037.7,1.77,10236.6,9919.4,,,6098.9,2464.11,146.7,4878.7,12565.5,37980,2845.9,8862.3,3.16,102.2,88.9,27177.5
H C L Technologies Ltd.,49415.9,46636.4,7.9,6.9,40314.4,18988.64,2620.7,22159.9,268.9,70863.5,34019.2,5290.5,3.57,52559.7,50703,38.7,16.7,41650.3,21105.89,1566.4,17224.8,10305.1,91591.5,35640.8,6801.4,5.01,181.7,247.38,57985.6
H D F C Bank Ltd.,198386.8,,41.9,,175937.4,21443.59,197987.2,149848.6,85080.2,1833586.8,217063.1,36615.4,2.83,201589.6,,40.2,,172102.6,22378.95,201501.2,191676.7,114903.6,2225568.8,327579.7,57329.6,4.11,381.48,503.11,1332510.1
Hero Motocorp Ltd.,144722.9,128860.7,1.9,35.7,132126.2,103359.35,2560.6,15258.5,784.9,60904,7700,12945.5,5.63,177598.7,163555.9,2.3,61.8,155165,125414.94,2770.1,22075.6,660.3,85305,25595.7,25887.7,11.21,2020.15,1877.2,50805.3
Hexaware Technologies Ltd.,5209,4892.6,5.4,,3967,1747.77,272.2,1572.7,,9758.4,3064.4,1256.1,1.78,5433.4,4221,827.4,270.5,4505.1,2188.63,303.7,1236.4,,10991.1,5179.8,-29.9,1.93,37.67,69.6,8541.7
Hindalco Industries Ltd.,205265.8,182040.8,64,9.3,177586.3,140546.24,5991.9,18689.1,55851.8,362701.4,61873.2,31703.9,0.37,212388.7,195060.5,41.5,12.2,200891.1,157126.2,4970.4,54269.3,51530.2,419170.5,75984.5,16782.5,1.24,142.95,180.55,309921.6
Hindustan Construction Co. Ltd.,32086.9,29953.3,616.3,,32922.9,25407.75,161.6,14026,19024.6,51032.8,29583.6,1045.6,1.01,34743.7,33067.6,,162.5,36246.1,28155.52,279.3,18520,18583.7,63484.4,37631.5,344.2,2.68,59.23,31.9,40916.3
Hindustan Petroleum Corpn. Ltd.,1336576,1256821.3,8.1,82.8,1312460.3,1187890.47,6125.6,105102.6,61566.8,472075.6,152987.9,58235,0.85,1176416.8,1084128.2,16.6,,1195904.6,1007580.89,13875.9,145355.3,103514.9,517747.7,194702,32511.9,0.93,469.9,397.5,416518.2
Hindustan Unilever Ltd.,225242.8,204460.1,2116,1170.6,204621.6,126405.51,2887.3,42558.3,3.4,85202.8,49276,19806.3,25.12,190166.9,177153.6,1465.7,442.3,168341.3,107151.71,2962,52916.6,,95909.1,48287.1,33977.2,20.23,272.5,343.65,85202.8
Hindustan Zinc Ltd.,71051.8,56835.6,16.1,,44019.5,25623.84,8242,8028.2,3.9,159386,34705.8,27126.7,1.33,91603.1,80201.5,,3,50435.8,30045.95,6047.7,9862.6,3.9,202239.6,15380.6,40351.3,2.81,95.23,136.5,132099.4
Hotel Leelaventure Ltd.,5999.9,4619.9,646.4,2.6,4550.1,2253.46,577.1,1713.1,24148,49290.5,2015,2033.1,0.88,4807.6,4392.6,6.5,3.6,4397.4,2452.44,261.4,1445.1,28386.7,53551.6,978.7,331.6,2.24,48,41.45,32708.2
Housing Development & Infrastructure Ltd.,18901.4,17197.6,,0.3,23985.6,16843.15,880.8,6126.3,37483.2,95128.1,66842.8,-11212.6,0.5,15995.7,14936.5,,1.5,25948.7,19531.03,1048.4,8022.7,33467.2,123995.6,90245.5,-9094.7,1.46,243.65,159.7,76029.3
Housing Development Finance Corpn. Ltd.,111443.4,79.8,,,88478.2,1292.24,111078.8,28833.7,765124.6,1017088.2,23401,-90899.2,3.06,116203.5,65.5,,,87787.5,1375.12,115825.2,26561.6,889997.8,1166914.3,57754.9,-105771.6,5.13,583.08,706.3,844741.9
I C I C I Bank Ltd.,399941.3,,175.1,,362360,23038.3,392543.1,154528.1,908308.1,3798495.8,451596.6,-201230.7,0.75,331899.3,,1345.2,,291649.5,22037.08,326265.2,125632,917635.7,3638668.3,492615,279757.1,2.06,168.29,218.93,4004171.1
I C S A (India) Ltd.,11253,10966.9,,,9956.6,8225.93,16.8,1015.5,1353.2,11451.8,6454.2,-1145.8,0.69,12472.4,12021.3,,0.2,11874.7,9464.9,80.6,2339.8,2490.7,16260,8846.6,-1175.6,0.85,144.25,99.5,7294
I D B I Bank Ltd.,132565.2,,132.8,,123979.8,5122.71,127814.8,49794.7,439700.4,1725542.1,136047.3,196222.3,0.44,176192.7,,,14.3,165881.4,7036.2,173544.8,62240.9,448489.8,2337692.2,168092.7,241322.3,1.01,118.45,136.35,1308674.7
I D F C Ltd.,33461.5,85.1,18.5,,26102.3,785.36,33113.4,6236.1,172419.7,303790.7,48781.8,-1204.7,1.16,36087.8,110.6,127.4,,25959.4,1130.34,35663.5,7742.3,180805.2,343640.8,4892.5,-33981.3,3.07,182.3,131.2,286096.1
I F C I Ltd.,21974.2,164.1,384,,15402.7,524.14,13881.2,9925.6,87881.7,179224.5,8015.6,6220.6,0.52,24481.9,205.7,,39.2,17772.5,634.85,16751,8115.3,91284.7,220393.6,2962.6,5908,1.17,57.8,45.8,183756.2
I I F L Holdings Ltd.,4944,,,0.3,3885.7,1395.17,4920.7,5526.9,18,17529.3,5359.6,4936.2,1.6,6983.6,,,1.7,5463.4,1685.75,6982.1,10258.1,4977.5,26406.3,11948.3,-85.1,2.94,94.95,88.2,18534.2
I T C Ltd.,238272.7,150108.7,,209.5,211932.1,78674.14,3519.8,29860,1159.2,198077.3,63457.1,30699.6,5.1,270625.5,183243.7,,308.8,225514.8,99723.91,4304.8,35144.2,1077.1,233904.3,65878.6,44050.9,7.17,151.5,202.95,175686.4
I V R C L Ltd.,50833.5,48652.2,,10.5,48604.4,42932.68,946.8,16795.1,2924.9,51512.6,23957.5,196.7,0.9,55787.1,53188.6,,19.9,55122.7,45748.73,547.9,23924.2,3926.6,64038.9,31643.3,1797,2.4,188.05,69.95,37490.4
Idea Cellular Ltd.,103344.5,98511,,17.6,93331.9,66337.52,4557.9,30134.8,75793.7,228840.5,31292.9,18637.5,1.38,124376.2,118430.6,317,30.9,113839.6,84590.15,3495.2,36292.6,65264.1,228086.9,10736.3,19851.3,1.89,59.75,79.85,131589.1
