,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,NSE,,,,,,,,,,,,,,,,,,,,,,
Amtek Auto Ltd.,31417,32215.3,11957,9769.3,17,,12735.4,31816.15,11161.8,7988.75,2.7,2633.5,751.4,14246.4,12145.2,83.1,,23254.8,41049.15,12762.5,9726.61,5.44,294.1,1049.3,243,1.41,120.45,0.7092198582,-0.5043209877,0.06264414735,0.06909316612,-0.006449018774,0.009129202584,-0.05351494476,2.74,0.1662301321,12762.5,11161.8,-0.04640181744,-0.03991405342,1,0,1,0,1,0,0,0,3
Andhra Bank,406732.9,475579,38388.9,33638.1,3.7,,12084.3,441155.95,,4811.92,3.03,23085.9,35908.2,48548.2,42792.5,2.4,,17043.1,520911.25,,4504.35,3.28,21206.4,45985.9,55.1,0.76,81.25,1.315789474,0.4745916515,0.01209746435,0.01167129583,0.0004261685232,0.04459069892,0.03249323456,0.25,0.005325503299,45985.9,35908.2,0.03605548397,0.006884015368,1,1,1,1,1,0,1,1,7
Ansal Housing & Construction Ltd.,3557.6,5453.7,2016.5,1547.4,,0.3,1080,4430.8,1954.3,976.22,0.91,-1227.9,51,2519.4,3444.5,,0.6,2089.2,6310.6,2448.1,2551.1,1.6,-347.6,48.8,34.5,0.73,15.55,1.369863014,-0.5492753623,-0.1695179419,0.1319428828,-0.3014608248,-0.06373654583,0.1057813961,0.69,0.08731371533,2448.1,1954.3,-0.5425493184,-0.05313700353,0,0,0,1,1,0,0,0,2
Aptech Ltd.,2314.7,1896.6,852.7,920.1,0.3,1.8,124.6,2105.65,810.2,593.99,2.91,154.5,28.1,1024.6,1000,0.2,,49.1,1875.3,991,631.1,2.16,-27.2,15.6,194,5.11,178,0.1956947162,-0.0824742268,0.01286512707,-0.02847021212,0.04133533919,-0.01434145313,-0.0272065802,-0.75,-0.03299164928,991,810.2,0.09630848209,0.1436744838,1,1,0,0,0,1,1,1,5
Ashok Leyland Ltd.,37195.9,45250.2,86258.6,83113.4,90.3,17,3684.4,40988.5,73312.9,62231.2,1.03,4997,895.5,92764.5,89046.2,41.9,44.9,7731.7,50364,79848.1,66760.97,0.88,9646.6,696.2,14.28,1.66,15.35,0.6024096386,0.07492997199,0.08223831055,0.08258705933,-0.0003487487775,0.2131835881,0.1309452776,-0.15,0.06362777331,79848.1,73312.9,0.01274412223,-0.2032010573,1,0,1,1,0,0,1,0,4
Aurobindo Pharma Ltd.,25259.3,33696.4,21092.7,19526.8,41.2,,13503.2,29477.85,18857.8,15651.42,1.8,475.3,888.3,25120.9,22524.9,,0.3,11448.3,34577.2,22905.7,18418.34,1.71,1035.4,911.1,27.37,1.13,48.19,0.8849557522,0.7606868834,0.07704977386,0.0603619261,0.01668784776,0.03072731805,-0.04632245581,-0.09,-0.1269856411,22905.7,18857.8,0.0258764448,0.02272318364,1,1,1,0,0,1,1,1,6
Axis Bank Ltd.,497846.4,733097.1,54746.9,48156.6,,29.1,80970.2,615471.75,,4471.68,3.09,48851.6,54318.3,88160.9,77450.6,,151.8,90533.7,914676.95,,7379.39,3.96,81671.3,87662.8,122,2.34,173.88,0.4273504274,0.4252459016,0.01481672755,0.01329606883,0.001520658725,0.1114058424,0.09658911487,0.87,-0.0325790673,87662.8,54318.3,-0.001855627395,0.007585434961,1,1,1,1,1,1,0,1,7
B E M L Ltd.,21552.1,22930.7,26601.6,24442,1.3,,0,22241.4,24419,19174.71,1.62,445.1,171.9,28194.5,27074,1.1,,0,28688.95,25442.7,19099.49,1.75,-4772.2,424.2,729.8,1.68,1098.1,0.5952380952,0.5046588106,0.04881665191,0.1001433735,-0.05132672159,-0.2081140131,-0.256930665,0.13,0,25442.7,24419,0.03455087076,-0.2110608279,1,0,0,0,1,1,1,0,4
Bajaj Auto Ltd.,,,,,,,,,,,,,,101992.2,95112.9,77.1,63.3,13273.4,NA,87359,73480.28,0.5,,2788.8,225,3.67,504.6,0.272479564,1.242666667,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5,#VALUE!,87359,,#DIV/0!,#VALUE!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1,#VALUE!,#DIV/0!,#VALUE!,#DIV/0!
Bajaj Hindusthan Sugar Ltd.,34126.4,54417.8,19279.2,21318.9,,0.5,24659,44272.1,17073.1,13913.24,0.47,802.7,1756.3,19993.9,23068.7,0.7,1.9,30441,56508.75,17605,15169.69,0.61,-1488.6,1228.2,141.03,1.48,174.94,0.6756756757,0.2404452953,-0.05648151891,-0.0597543251,0.003272806183,-0.02735501986,0.02912649905,0.14,-0.01829202293,17605,17073.1,-0.04674769314,-0.07409549387,0,1,0,1,1,1,0,0,4
Bajaj Holdings & Invst. Ltd.,99748.2,116791.3,113877.3,101497.3,123.5,22.5,16029.7,108269.75,93402.9,75816.09,0.25,6946.4,5759.7,3556.7,486.5,,0.1,,87184.2,2.1,8.14,0.02,3305.8,3554.3,429.95,1.38,402,0.7246376812,-0.06500755902,0.02628877322,0.1230999657,-0.09681119249,0.02830519054,0.002016417319,-0.23,-0.1480533575,2.1,93402.9,-3.06448024,-0.8626628593,1,0,1,1,0,1,0,0,4
Ballarpur Industries Ltd.,36738.1,40263.8,23959.7,21370.3,9.3,0.4,9976.5,38500.95,21681.3,15426.02,1.33,4483.2,115.5,11721.8,10328.5,1,,7662.8,33470.7,9517.1,6861.78,1.32,1417.1,832.9,33.5,1.41,20.4,0.7092198582,-0.3910447761,0.03457944854,0.0702404316,-0.03566098306,0.03519538643,0.0006159378896,-0.01,-0.03018294012,9517.1,21681.3,-0.009505216166,-0.278795524,1,0,1,1,0,1,0,0,4
Balrampur Chini Mills Ltd.,19178.6,27716.2,14962.4,17672.4,25.5,7.2,9858.9,23445.6,13754.9,12881.87,0.66,980.5,90.8,15774,16122.5,27.6,9.3,10207.8,28563.25,14559.2,11562.86,0.98,610.1,141.6,78.1,1.79,110.15,0.5586592179,0.4103713188,-0.01323413744,-0.1422575162,0.1290233788,0.02201239708,0.03524653452,0.32,-0.06312577615,14559.2,13754.9,0.142333418,-0.0769550724,0,1,1,1,1,1,1,0,6
Bank Of Baroda,1133925.3,1431461.8,104381.1,94116.5,131.3,2.8,38516.8,1282693.55,,14305.13,4.55,91623.8,99281.3,138921.8,124566.6,13.7,10.1,93311.9,1613728.45,,15946.02,4.21,82693.6,131953.6,40.6,0.62,90.26,1.612903226,1.223152709,0.01002583513,0.008938948624,0.001086886505,0.05776863902,0.04774280389,-0.34,0.02779573222,131953.6,99281.3,0.02324119131,0.004368756909,1,1,1,1,0,0,1,1,6
Bank Of India,1122742.7,1422470.2,104992.3,93760.6,159.5,,106293.8,1271072.3,,13011.32,3.37,83534.4,99784.1,144721.4,124627.4,0.4,,119184.2,1595975.35,,13179.82,3.15,54165.7,138171.8,218.5,1.11,357.05,0.9009009009,0.6340961098,0.01412584953,0.009861743033,0.004264106492,0.03807861845,0.02395276892,-0.22,-0.008947327671,138171.8,99784.1,0.03500753032,0.008071272416,1,1,1,1,0,1,1,1,7
Bata India Ltd.,5513.9,4689.1,8223.9,7838,227.5,1.4,61.6,4546.3,7615.3,5754.87,1.38,444.3,9.2,9047.9,8866.3,65.9,3.6,1.4,4679.6,8603.2,6258.67,1.3,494.2,29.7,71.05,3.75,76.75,0.2666666667,0.08022519353,0.02544198247,0.0289813018,-0.003539319331,0.1053933591,0.0799513766,-0.08,-0.01325030893,8603.2,7615.3,0.02821676191,0.1633932907,1,0,1,1,0,1,1,1,6
Bharat Electronics Ltd.,54947.6,69095.4,41473,34936.5,9,,17.2,62011.45,38976.4,27486.09,1.36,3503.6,1304.7,44119.3,35990.5,36,,13.8,76556.55,40672.9,28862.28,1.31,5033.7,1827.6,338,2.36,457.93,0.4237288136,0.3548224852,0.1171250185,0.1187949974,-0.001669978963,0.07285144887,-0.04427356959,-0.05,-0.00009710922456,40672.9,38976.4,-0.004421153359,-0.09725637105,1,0,1,0,0,1,0,0,3
Bharat Forge Ltd.,31349.7,37345.8,21104.5,18878.3,1.8,1.5,10065.5,34347.75,18689.4,12950.2,1.08,2956.9,730.1,24914.7,22385.2,0.5,7.5,11929.6,38600.2,21917.5,15529.97,0.81,3445.8,1152,232,3.37,141.65,0.296735905,-0.3894396552,0.0679192841,0.07100227434,-0.003082990248,0.09226740356,0.02434811947,-0.27,0.01600854181,21917.5,18689.4,-0.01564800488,0.02368496133,1,0,1,1,0,0,0,1,4
Bharat Heavy Electricals Ltd.,214175,286520.3,200956.7,178621.6,11.5,,859.6,250347.65,173420.5,121716.86,1.27,28213.7,4354.9,234635.3,214314.5,17.2,,910.6,331309.8,194999.8,137879.74,1.18,34779,9813,280.98,5.95,442.9,0.1680672269,0.5762687736,0.0708626928,0.1042306525,-0.0333679597,0.1213840695,0.05052137667,-0.09,-0.000685140248,194999.8,173420.5,-0.005216615549,-0.1041463178,1,0,1,1,0,1,0,0,4
Bharat Petroleum Corpn. Ltd.,286607,342407.2,1082455.4,1066456,,9.2,54572.7,314507.1,965194.6,905475.39,0.91,46035.6,4809.7,1232503.2,1212773.5,,10.1,78271.7,387448.2,1101733.1,1045209.42,0.99,3556.9,10505.9,116,0.74,227.65,1.351351351,0.9625,0.05765007278,0.05585557924,0.001794493536,0.01038792409,-0.04726214869,0.08,0.02850030787,1101733.1,965194.6,-0.01056838325,-0.2253496442,1,1,1,0,1,0,0,0,4
Bharti Airtel Ltd.,198894.9,284464.4,180055.8,139732.2,24.1,,49068,241658.35,178478.6,97075.2,0.31,81079.5,549.3,260640.8,198205.6,6.6,32.1,60900.3,351506.95,256996.8,138242.53,0.29,104598.6,1240.5,369.93,6.02,412.13,0.1661129568,0.1140756359,0.219572994,0.2026170606,0.01695593345,0.3677036564,0.1481306624,-0.02,-0.0297920918,256996.8,178478.6,0.005988488162,-0.007428909673,1,1,1,1,0,1,1,0,6
Bhushan Steel Ltd.,35376,54022.1,42822.6,40641.7,6.4,,28868.9,44699.05,38277.6,32505.12,1.41,3516.5,462.4,47454,45097.4,6.6,,53663.3,71053.8,41760.2,34327.86,1.32,4367.8,520.3,158.03,1.89,129.22,0.5291005291,-0.1823071569,0.04350071545,0.06146822705,-0.0179675116,0.08085209572,0.03735138027,-0.09,0.1093984244,41760.2,38277.6,0.0271709449,-0.268613864,1,0,1,1,0,0,1,0,4
Biocon Ltd.,11622.1,13104.6,9178,7813.6,0.3,,609.4,12351.45,8519.2,6002.63,1.67,1133.1,149,12987,8757.4,3347.5,903.9,1415.3,15314.25,8782.4,6090.01,1.73,5266,195.5,195.55,2.76,227.4,0.3623188406,0.1628739453,0.136288021,0.1173712152,0.01891680582,0.4018436274,0.2655556064,0.06,0.04307885634,8782.4,8519.2,0.01116673938,-0.1162538351,1,1,1,1,1,0,1,0,6
Birla Corporation Ltd.,10425.3,14718.2,18080.7,14865.2,13.2,1.5,1319.6,12480.5,15444,7189.41,0.4,2934.8,161.7,20243.8,16603.8,9.3,3.7,1043,15844.35,17045.8,7675.87,0.58,3895.4,253.9,165,1.14,209.5,0.8771929825,0.2696969697,0.2469323694,0.3073101014,-0.06037773194,0.2646655162,0.01773314672,0.18,-0.03990506153,17045.8,15444,0.0152061826,-0.1616221306,1,0,1,1,1,1,1,0,6
Bombay Dyeing & Mfg. Co. Ltd.,11741.7,18013.3,5402.7,5125.2,84.6,,6316.4,14422.8,4916,4872.2,0.65,105.3,172.8,11378.2,10923.7,966.7,742.8,8150.2,20185.1,9635.3,9123.12,0.54,553.5,197.8,117.94,5.77,61.58,0.1733102253,-0.4778701034,0.01280165211,0.01642862618,-0.003626974066,0.03072729594,0.01792564383,-0.11,-0.03417239508,9635.3,4916,0.04424693934,0.1364979411,1,0,1,1,0,1,1,1,6
Bombay Rayon Fashions Ltd.,2887.5,9176.3,4970.1,4840.7,,0.3,1702.1,6031.9,4893.8,3739.32,1.49,,53.4,9448.2,9226.9,,0.7,4020.3,11822.7,9261.1,6924.91,1.38,-990.4,172.6,289.9,2.43,183.45,0.4115226337,-0.3671955847,0.02419275743,0.04491774892,-0.02072499149,-0.1079302115,-0.132122969,-0.11,0.05786616727,9261.1,4893.8,0.01635171363,-0.02798775172,1,0,0,0,0,0,1,0,2
Bongaigaon Refinery & Petrochemicals Ltd. [Merged],20501.7,21918.8,66147.2,64618.1,,546.8,0,21210.25,56538,51294.56,0.92,1664.5,204.6,68345.8,67002.4,,,0,25555.9,59422.3,53531.57,0.94,1470.5,466.8,49.45,0.75,,1.333333333,-1,0.06128985163,0.1012550179,-0.03996516624,0.06708852674,0.00579867511,0.02,0,59422.3,56538,0.006391449279,-0.3404089057,1,0,1,1,1,1,1,0,6
Bosch Ltd.,27647.8,33520.7,45815.6,41009.9,1500.6,,1890.8,30584.25,38021.4,27782.45,1.48,3612.6,930.7,51613.4,45788.4,24.9,,2327.2,36665.45,43291.6,31387.95,1.49,6169.6,1758.9,3751,4.07,3208.45,0.2457002457,-0.144641429,0.1730303961,0.1195429654,0.0534874307,0.1840534356,0.01102303949,0.01,0.001648526834,43291.6,38021.4,0.005670029914,-0.0624500999,1,1,1,1,1,0,1,0,6
Brigade Enterprises Ltd.,4446.9,7151.9,4039.4,3659.4,,,2401.1,5799.4,3847.6,4627.88,0.8,-792.8,12.3,4941.5,4331.6,2.2,,2954.2,11578.35,4723.2,4882.34,0.85,-1402.6,85.3,106,1.22,72.3,0.8196721311,-0.3179245283,0.08497042744,0.08545278733,-0.0004823598961,-0.1961157175,-0.2810861449,0.05,-0.158876971,4723.2,3847.6,0.1691032897,-0.2555141699,1,0,0,0,1,1,1,0,4
C E S C Ltd.,69610.3,76607.1,26288.8,23281.8,,1.2,16105,53808.45,25642.5,17678.51,1.03,10388.4,489.9,30118.3,26564.7,269.1,,15165,64095.65,28645.7,21386.65,0.92,10340.8,1007.4,385.15,1.55,279.95,0.6451612903,-0.2731403349,0.04287461606,0.04321486906,-0.0003402530035,0.1349848774,0.09211026132,-0.11,-0.06270291336,28645.7,25642.5,-0.05716973592,-0.02963042043,1,0,1,1,0,1,0,0,4
C M C Ltd. [Merged],7149.9,7489.8,9947.1,9065.1,,4.3,0,7319.85,9858.4,7612.91,1.04,1461.3,16.5,9902.3,8977.8,,,289.3,7934.1,9745.8,6775.65,0.84,909.2,31,311,2.71,383.77,0.36900369,0.2339871383,0.1234345376,0.1239597757,-0.0005252380233,0.1213917595,-0.002042778178,-0.2,0.03646286283,9745.8,9858.4,0.07698776749,-0.1184600753,1,0,1,0,0,0,1,0,3
Canara Bank,1329379.1,1660990.8,128763.6,114555.5,4.9,,78250.7,1483403.7,,13763.15,3.65,84547.9,122072.2,165090.5,149440.4,10.9,,86324.9,1711736.9,,14509.64,2.87,59786.6,155811.7,180.6,0.85,263.65,1.176470588,0.4598560354,0.009415584963,0.01068408553,-0.001268500562,0.03599454013,0.02657895516,-0.78,-0.002319605342,155811.7,122072.2,0.01962306452,0.008733534413,1,0,1,1,0,1,1,1,6
Central Bank Of India,750688.1,933436.6,69596.6,64616.5,,2.9,29587.4,837094.9,,9357.94,3.81,27566.4,67656.6,88395.9,82894.3,,4.6,28608.2,1076413.45,,9786.87,3.25,74776.9,84921.9,51.89,0.71,78.21,1.408450704,0.507226826,0.005898847335,0.006637909939,-0.0007390626042,0.08010924363,0.07421039629,-0.56,-0.008768001196,84921.9,67656.6,0.02306971938,-0.00192970993,1,0,1,1,0,1,1,0,5
Century Textiles & Inds. Ltd.,25236.8,32167.8,36358.2,33573,79.2,45.4,7949.9,28509.2,32178.2,19329.57,0.75,3078.7,142.2,40042.2,37436.6,22,76.9,10357.4,35346.95,35308.6,21725.87,0.69,5851.6,147.5,507,3.2,401.3,0.3125,-0.2084812623,0.08270693053,0.109023331,-0.02631640048,0.1819086167,0.09920168616,-0.06,0.01416719492,35308.6,32178.2,-0.01460994019,-0.1297802576,1,0,1,1,0,0,0,0,3
Chambal Fertilisers & Chemicals Ltd.,26719,36558.3,26361.5,25644.4,230.5,76.2,13698,31638.65,25962.9,18992.44,1.28,-1270.3,93.1,28269.7,25520.3,290.7,,13072.1,36482.75,27279.9,19872.78,1.1,4530.9,633.6,66,2.07,65.95,0.4830917874,-0.0007575757576,0.06725422134,0.02106366256,0.04619055878,0.1239362881,0.05668206673,-0.18,-0.0746424053,27279.9,25962.9,0.003045277026,-0.07285916568,1,1,1,1,0,1,1,0,6
Chennai Petroleum Corpn. Ltd.,86481.2,84791.3,294732.7,292963.5,2.8,30.4,17106.7,85636.25,246108.5,232803.41,1.22,14091.9,333.8,331718.6,325589.3,0.3,5.3,15387.1,95143.1,281197.6,259429.17,1.22,859.3,1017.2,262.5,0.87,173.7,1.149425287,-0.3382857143,0.07234586567,0.02077676998,0.05156909569,0.01013429444,-0.06221157123,0,-0.03803416807,281197.6,246108.5,0.02335139784,0.08164052256,1,1,1,0,0,1,1,1,6
Cipla Ltd.,34647.7,44140.5,37637.2,30649.6,18.9,,55.2,39302.65,35564,24300.91,2.12,3126.2,629.1,44288.7,37688.1,29.2,,53.5,50700.9,41980.5,28374.96,1.5,2002.8,862.1,210,4.13,245,0.2421307506,0.1666666667,0.1488746163,0.2011302338,-0.05225561747,0.04537329663,-0.1035013196,-0.62,-0.0003492773552,41980.5,35564,0.007392709618,-0.0768723178,1,0,1,0,0,1,1,0,4
Colgate-Palmolive (India) Ltd.,6368.9,7196.9,14523.8,12967.3,84.7,,42.8,6782.9,13202,7705.12,0.49,1399.4,187.8,16380,14070.4,8.4,,46.9,7180.65,15064.8,8069.3,0.43,2421.2,214.5,176.03,20.32,310.05,0.04921259843,0.7613474976,0.3197487807,0.2310917113,0.08865706944,0.3364226264,0.01667384568,-0.06,0.0002214567352,15064.8,13202,0.04799341166,0.151606508,1,1,1,1,0,0,1,1,6
Corporation Bank,405066.4,527430.6,40700.4,35339,0.3,,26212.1,466248.5,,3581.44,2.09,52111.2,38037.7,53216,45866.1,,3.3,29376,596795.7,,3959.85,2.53,53621.1,50255,52.2,0.83,65.12,1.204819277,0.2475095785,0.01394154985,0.01323511405,0.0007064358001,0.1016647498,0.08772319998,0.44,-0.006996287337,50255,38037.7,0.01535986461,0.00262558555,1,1,1,1,1,1,1,1,8
Crompton Greaves Ltd.,16535,20531.9,37305.7,36113.9,55.6,,2040.4,18382.4,33876.8,27423.17,1.12,2308.8,157.7,44791.7,40687.5,7.1,,875.6,22110.35,40289.2,30731.38,1.08,4357.5,641.1,128.57,7.71,167.29,0.1297016861,0.3011589018,0.1995480204,0.06871484729,0.1308331731,0.2122307239,0.0126827035,-0.04,-0.07139611268,40289.2,33876.8,0.04672738469,-0.02070585554,1,1,1,1,0,1,1,0,6
Cummins India Ltd.,11603.5,13876.3,21578.2,19394.5,,5.7,60.4,12739.9,18536.2,14536.59,1.73,1670.2,637.7,27536.7,24694.5,,2,37.8,15954.2,23471.5,19091.14,1.33,2443.5,785.9,164.82,3.88,199.93,0.2577319588,0.2130202645,0.2049681832,0.1886844487,0.0162837345,0.1760916094,-0.02887657373,-0.4,-0.002371728456,23471.5,18536.2,-0.02914829015,0.01620782872,1,1,1,0,0,1,0,1,5
D C B Bank Ltd.,37417.2,52783.1,4672.1,4598.4,188.9,33.7,2454,44912,,679.54,2.15,5243.1,4335.9,7391.8,7008.5,102.5,,4578,64262.15,,952.71,3.07,3819,6829.3,47,1.2,37.05,0.8333333333,-0.2117021277,0.005319884584,-0.002178142672,0.007498027257,0.0723527038,0.06703281922,0.92,0.0165992613,6829.3,4335.9,0.0172207776,0.009730383509,1,1,1,1,1,0,1,1,7
D L F Ltd.,50267,112050.4,14307.2,10150.9,0.2,2.5,57067.5,81158.7,11260.5,1263.92,1.05,-26792.8,2947.4,60620.6,34814.1,0.6,3.6,46456.6,173235.65,55249.7,19595.23,1.12,-16158.4,5178.6,382.55,5.26,326.25,0.1901140684,-0.1471703045,0.230338312,0.08273022062,0.1476080914,-0.1442065356,-0.3745448477,0.07,-0.4349893901,55249.7,11260.5,-0.2424230385,0.1801813258,1,1,0,0,1,1,0,1,5
Dabur India Ltd.,7936.6,8040.5,16617,14319.4,44,4.2,38,7988.55,16015.4,9292.67,0.73,2350.6,77.2,21478.4,18349.6,4.8,16.6,54.6,9823.95,20905.7,12200.77,0.63,3219.9,112.7,41.23,11.41,62.05,0.08764241893,0.5049721077,0.3905975997,0.2844795,0.1061180996,0.4004601704,0.009862570736,-0.1,0.0008010376949,20905.7,16015.4,-0.003376332878,0.1232396773,1,1,1,1,0,0,0,1,5
Dena Bank,265568.4,314506.4,26390,24374.4,0.6,,9859.5,287388.45,,3217.43,3.56,4342.7,23583.3,33027.4,29429.5,299.6,,11606.2,348058.9,,3142.7,3.68,22670.9,29369.6,40.4,0.67,55.5,1.492537313,0.3737623762,0.01048722697,0.007587499115,0.002899727854,0.0720840657,0.06159683873,0.12,-0.0009617186438,29369.6,23583.3,0.02942311738,0.002320411431,1,1,1,1,1,1,1,1,8
