,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE,NSE,,,,,,,,,,,,,,,,,,,,,,
Bank Of Baroda,851086.6,946642.4,77758.1,70989.7,0.2,,28596.7,898864.5,,12167.88,2.58,15492.9,75524.5,86665.9,78396.3,5.7,8.7,70619.5,1040283.85,,12634.89,3.32,-24440.6,79517.8,40.8,0.9,53.26,1.111111111,0.3053921569,0.008738885983,0.007952422233,0.0007864637498,-0.02581819703,-0.03455708301,0.74,0.0360705873,79517.8,75524.5,0.002217834505,-0.007583558523,1,1,0,0,1,0,1,0,4
Bank Of India,848934.4,950044.5,71873.1,68472.6,2.4,,71293,897789.8,,10456.18,2.02,-11642.2,69007.8,82130.8,75116.4,2.7,,91103.2,1034778.8,,10923.83,3.23,68789.7,78452.8,102,0.97,227.8,1.030927835,1.233333333,0.007380391129,0.004002782783,0.003377608346,0.07240681884,0.06502642771,1.21,0.008631775191,78452.8,69007.8,0.01228092012,-0.001048084322,1,1,1,1,1,0,1,0,6
Bharat Electronics Ltd.,42700.2,45882.8,33534.5,29300.1,7.7,,153.1,44271.4,32011.5,22753.01,1.2,837.7,706.6,36589,29938.7,31.8,28.2,78.7,50395.1,35138.9,24053.89,1.31,6785.6,761.7,362.67,4.12,635.82,0.2427184466,0.7531640334,0.1448625629,0.09898548485,0.04587707803,0.1478898411,0.003027278196,0.11,-0.001896554794,35138.9,32011.5,0.02623876276,-0.02580585198,1,1,1,1,1,1,1,0,7
Bharat Forge Ltd.,11108.2,16373.5,13205.2,11867.6,2.2,2.1,3268,13740.85,12237.5,7979.88,0.55,1379.3,4,17545.5,15770,11.4,0.7,7382.5,23861.6,15807.7,10888.84,0.93,2182.4,390.1,316.4,5.77,308.2,0.1733102253,-0.02591656131,0.1077839191,0.1204065465,-0.01262262738,0.1332885455,0.02550462638,0.38,0.07155731291,15807.7,12237.5,-0.03674722478,-0.228118213,1,0,1,1,1,0,0,0,4
Bharat Heavy Electricals Ltd.,140917.4,174234.1,113393.7,109257.4,14.6,,5345,157575.75,96330.8,69798.98,1.31,8183,2289.8,154411.6,141480.1,33,,5553.2,194204.55,134480.6,96126.02,1.3,16238.3,2660.7,187.12,6.33,306,0.1579778831,0.6353142369,0.0740297106,0.02924904944,0.04478066116,0.09319817418,0.01916846358,-0.01,-0.005325601278,134480.6,96330.8,0.009781241393,0.08113873646,1,1,1,1,0,1,1,1,7
Bharat Petroleum Corpn. Ltd.,182219,206667.3,656071.9,662276.4,38.4,,20032,194443.15,578612.2,556354.92,1.04,1693.4,2176.9,856680.4,861308.3,35.1,,43382.7,246637.15,754955.5,724186.26,1.13,13270.1,2099.2,169.9,1.17,171.53,0.8547008547,0.009593878752,-0.02256283408,-0.0342604229,0.01169758882,0.06420996452,0.0867727986,0.09,0.07287445889,754955.5,578612.2,0.002289700334,0.08525699525,0,1,1,1,1,0,1,1,6
Bharti Airtel Ltd.,54727.5,146708.6,83090.3,70949.8,,3.9,48382.5,100707.4,80921.2,46255.18,0.42,30059,717.5,113318.3,93188.4,34.7,,45017.3,172780.45,112273.5,64234.96,0.32,46313.3,323.9,185.03,8.59,418.5,0.1164144354,1.261795385,0.1369735653,0.2219067197,-0.08493315437,0.3156822436,0.1787086783,-0.1,-0.2198802035,112273.5,80921.2,-0.0005216217528,-0.1537234246,1,0,1,1,0,1,0,0,4
Bongaigaon Refinery & Petrochemicals Ltd. [Merged],14575.3,19185.5,51647.4,47355.8,,,0,16880.4,44232.7,35590.48,0.96,3452.3,57.8,64908.4,63663.4,,,0,19843.6,54900.7,50133.23,0.97,1074,144.9,47,0.99,50.2,1.01010101,0.06808510638,0.06489275755,0.2944433391,-0.2295505815,0.05597977639,-0.008912981158,0.01,0,54900.7,44232.7,-0.1085427381,0.1463118399,1,0,1,0,1,1,0,1,5
C E S C Ltd.,52176.6,49211.4,24225.3,22753.3,,2.5,18076,47914.9,23791.9,15940.01,0.8,9435.7,20.8,26300.8,24526.1,,9.7,17515.2,47939.6,25907.7,18494.87,1.26,7201.8,162.1,248,1.23,371.05,0.8130081301,0.4961693548,0.036259891,0.02825979462,0.00800009638,0.1463441398,0.1100842488,0.46,-0.01189242565,25907.7,23791.9,-0.04389907507,0.04387886717,1,1,1,1,1,1,0,1,7
Canara Bank,993224.9,1104127.5,93362.7,82267.7,4.2,,26937.6,1047487.8,,13494.9,2.38,-6309.3,87574.3,101739.7,88307.5,3.9,,35304.2,1215601.8,,12945.87,2.9,27485.3,94695.1,201.5,1.15,272.7,0.8695652174,0.3533498759,0.01216191065,0.01116645384,0.0009954568075,0.02489323017,0.01273131953,0.52,0.003326184265,94695.1,87574.3,0.01738549214,-0.005704354596,1,1,1,1,1,0,1,0,6
Century Textiles & Inds. Ltd.,26373.9,23910.7,29075.9,27879.9,121.7,57.9,5852.4,24915.15,24884.6,16633.77,0.99,3097.2,211.6,31204.7,30231,510.2,10,3257.1,24357.3,26466.6,17117.47,0.64,2595.9,169.6,359.7,4.05,678.05,0.2469135802,0.8850430915,0.01980284977,0.04292880461,-0.02312595484,0.1085664577,0.08876360792,-0.35,-0.1011715097,26466.6,24884.6,0.02167887941,0.08782442987,1,0,1,1,0,1,1,1,6
Chambal Fertilisers & Chemicals Ltd.,27817.9,28615.5,27865.1,26375.3,3.1,6.3,8576.5,28216.7,26787.5,19431.74,1.11,3107.5,734.2,28074.1,25769.3,9,13.8,7330.3,27667.25,27435.6,20811.84,1.1,5037.8,491.7,33.35,1.42,35.85,0.7042253521,0.07496251874,0.08071150251,0.05367047836,0.02704102415,0.1760514407,0.09533993815,-0.01,-0.03900618998,27435.6,26787.5,-0.03316734983,0.04227814067,1,1,1,1,0,1,0,1,6
Chennai Petroleum Corpn. Ltd.,57644.3,74588.6,163847.4,161851.9,15.6,4.5,18127.8,66116.45,139989.1,127738.6,1.13,3855.8,221.1,255162.6,254352.6,56.8,17.3,19545.3,80534.9,209804.3,197988.78,1.17,2734,144.4,184.35,1.06,268.8,0.9433962264,0.458096013,0.01032999681,0.03442491278,-0.02409491597,0.03665439491,0.0263243981,0.04,-0.03148633474,209804.3,139989.1,-0.03119352183,0.4878239664,1,0,1,1,1,1,0,1,6
Cipla Ltd.,22203.4,26123.9,24828.7,21401.3,14,,50.4,24062.45,22522.5,15360.21,1.44,1882.4,657.4,32357.8,27224.9,941.9,94.3,51.6,30288.9,29700.1,20064.62,1.42,2624.4,39.7,217,5.74,210.05,0.1742160279,-0.03202764977,0.1640375289,0.153733212,0.01030431682,0.1004597323,-0.06357779658,-0.02,-0.0003909554208,29700.1,22522.5,0.006419849678,0.04455859044,1,1,1,0,0,1,1,1,6
Colgate-Palmolive (India) Ltd.,5515.3,5738.2,11067.6,10066.1,9.2,,39.8,5626.75,9549.3,5805.54,0.49,1034,278.1,12636,11184.5,68.9,117.6,43.6,6053.55,11477,6457.71,0.49,1674.4,147.3,199,18.26,185.6,0.0547645126,-0.06733668342,0.26144087,0.1799176835,0.08152318642,0.2917988219,0.03035795197,0,0.0001290304209,11477,9549.3,0.04528917909,0.1987869771,1,1,1,1,0,0,1,1,6
Corporation Bank,291536.9,339238.6,28143.7,24122,5.9,,12972.4,315387.75,,3144.78,1.99,1176.3,26648.6,32016.9,27572.3,,0.4,19600.8,372152.5,,3405.94,2.44,,29663.1,46.58,0.9,66.14,1.111111111,0.4199227136,0.01310287214,0.01377458565,-0.000671713515,0,-0.01310287214,0.45,0.01153714004,29663.1,26648.6,0.003188430647,-0.004787880571,1,0,0,0,1,0,1,0,3
Cummins India Ltd.,9806.4,10642.9,13853,12759.6,,50,27.4,10224.65,11937.4,9905.17,1.62,-356.9,679.6,17210.5,15399.9,,4.2,2.1,11123.2,14690.8,11883.78,1.73,1286.5,689.3,137.86,4.47,244.79,0.2237136465,0.7756419556,0.1705174342,0.1165973242,0.05392010996,0.1208787079,-0.04963872629,0.11,-0.002491003739,14690.8,11937.4,0.0208327364,0.1532231939,1,1,1,0,1,1,1,1,7
Dabur India Ltd.,5527.6,7218.3,12807,11406.9,1.1,1.5,183.1,6372.95,11251,6424.81,0.53,2113.8,60.4,13922.9,11987.5,43.6,36.7,75.5,7577.45,12332.1,6977.4,0.57,1746.7,142.8,47.93,16.64,51.17,0.06009615385,0.06759858126,0.2671681698,0.2533649323,0.01380323745,0.2419821842,-0.02518598562,0.04,-0.01876703346,12332.1,11251,0.005251748497,-0.1379568298,1,1,1,0,1,1,1,0,6
Divi'S Laboratories Ltd.,3842.3,4553,3697.4,3288,,0.4,33.1,4197.65,3623.5,2240.32,1.71,365.7,5.3,3973.7,3396.5,,,607,5530.1,3871.9,2391.42,1.37,484.6,6.1,63.01,4.73,311.77,0.2114164905,3.947944771,0.1267735559,0.1066548682,0.02011868772,0.1064353174,-0.02033823852,-0.34,0.1018775693,3871.9,3623.5,0.0006403953736,-0.1630710003,1,1,1,0,0,0,1,0,4
Dr. Reddy'S Laboratories Ltd.,27028.4,29976.6,17126.5,16768.2,26.8,,2730.7,28502.5,15580.1,10811.45,2.93,2505.3,447.9,23423.5,21679.4,330.1,,96.1,34549.95,20495.7,13851.65,0.81,796.8,730.4,645,4.12,660.75,0.2427184466,0.02441860465,0.04717012603,0.01226487694,0.03490524909,0.02658073297,-0.02058939306,-2.12,-0.09302415094,20495.7,15580.1,0.01809486446,0.04659715625,1,1,1,0,0,1,1,1,6
Escorts Ltd.,22214.3,21565.9,18536.8,18115.4,63,,4016.2,20847.5,12699,11503.51,0.51,-149.2,5133.2,19289.2,19344.7,1.4,264.2,3198.4,21057.85,17545.6,14981.15,0.55,1400.3,1097.5,70.05,0.99,111.95,1.01010101,0.5981441827,0.00961239735,0.01613375168,-0.006521354333,0.06493121085,0.0553188135,0.04,-0.04076024914,17545.6,12699,0.05201866751,0.2240716819,1,0,1,1,1,1,1,1,7
Essar Oil Ltd.,93591.8,87720.7,11526.2,12615.4,,0.1,50427.4,90656.25,10538.7,10061.77,0.42,3155,99.4,6992.2,6951.1,,,55319.1,91623.9,6435.9,6869.24,0.12,2763.7,346.7,48,2.07,55.35,0.4830917874,0.153125,0.0004685325129,-0.01163670322,0.01210523573,0.03150567654,0.03103714403,-0.3,0.04751430764,6435.9,10538.7,-0.1125867937,-0.04600642804,1,1,1,1,0,0,0,0,4
Federal Bank Ltd.,151258.4,168521,14127.7,13226.8,0.8,,4121.6,159814.2,,1707.17,9.92,6657.7,13627.7,16738.6,14486.5,473.2,,8785,187648.8,,1991.43,5.14,684.1,15816.9,12.38,1.1,23.92,0.9090909091,0.9321486268,0.01055595445,0.005950743893,0.004605210558,0.004059434729,-0.006496519722,-4.78,0.02102623144,15816.9,13627.7,-0.0006331464833,-0.0009822397516,1,1,1,0,0,0,0,0,3
G A I L (India) Ltd.,172268.6,196472.3,132785.8,112978.1,,21,19974,184370.45,121730.5,89200.08,0.67,28307.3,2653.4,153322.1,130470.7,,39.3,19165.6,208727.3,139697.9,103140.3,0.69,33233.3,4121.6,173,2.04,206,0.4901960784,0.1907514451,0.1165085358,0.1151033909,0.001405144941,0.1691500532,0.0526415174,0.02,-0.01651499048,139697.9,121730.5,-0.005542704409,0.009034762707,1,1,1,1,1,1,0,1,7
Glaxosmithkline Pharmaceuticals Ltd.,16676.9,23533.6,16702.4,13403.4,1049.2,,38.4,20105.25,13662.1,7746.88,0.29,2078,375,18901.2,13874.9,2250.7,15.5,48.5,24735.15,14792.1,8111.65,0.22,3168.1,374.3,1037.3,7.83,1261.1,0.1277139208,0.2157524342,0.1186006391,0.1349051682,-0.01630452914,0.1346202876,0.0160196485,-0.07,0.0000508235291,14792.1,13662.1,0.0186571762,-0.08150956104,1,0,1,1,0,0,1,0,4
Grasim Industries Ltd.,73101.8,80954.4,74418.6,66800.1,40.1,,17047.8,76978.05,62192.1,35120.25,0.99,10336.9,1470.5,78557.5,69288.6,46.3,39.9,14075.1,84715.75,66712.2,39298.87,0.83,12677.4,1414,1950,3.29,2620.75,0.3039513678,0.343974359,0.114416264,0.1036691299,0.01074713407,0.1565992707,0.04218300673,-0.16,-0.05531811111,66712.2,62192.1,-0.0243747404,-0.02043707298,1,1,1,1,0,1,0,0,5
Great Eastern Shipping Co. Ltd.,34736,46380.2,21202.1,12908.9,336.2,,20670,40558.1,20492,7464.94,3.3,10821.5,339.5,23442.9,15056.9,3325.8,875.5,18564.8,46231.9,19347.7,8310.6,4.12,13215.3,734.5,232.75,1.64,350.8,0.6097560976,0.5071965628,0.1279791808,0.2290707047,-0.101091524,0.2849340883,0.1569549075,0.82,-0.1080810268,19347.7,20492,-0.0652538536,-0.08675806628,1,0,1,1,1,1,0,0,5
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,21149.9,23140,19911,17888.6,179.8,,1502.8,22144.95,17796.4,12560.03,0.58,920.8,268.3,23757.4,20844.4,111.3,,512.6,24054.5,21467.5,14873.88,0.68,3473.1,240.4,97.75,1.17,111.9,0.8547008547,0.1447570332,0.1210760588,0.0871209793,0.03395507948,0.1500907519,0.02901469317,0.1,-0.04655203104,21467.5,17796.4,0.01290668926,0.08882012478,1,1,1,1,1,1,1,1,8
H C L Technologies Ltd.,30476.8,36450.2,15300.3,12007.6,9.6,,966.9,33463.5,14386.9,4886.44,0.63,2603.3,808.4,31162.6,24779.7,14.2,,133.8,37297.5,30136.5,11058.51,0.69,7738.3,801.6,126.29,6.39,168.28,0.1564945227,0.3324887164,0.1747233211,0.1077245643,0.06699875688,0.2122978749,0.03757455377,0.06,-0.02530679647,30136.5,14386.9,-0.02730229558,0.3780750867,1,1,1,1,1,1,0,1,7
H D F C Bank Ltd.,423799.8,515059.8,38245.7,31592.7,2.1,,19990.1,469429.8,,3832.17,0.64,-26829,38240.1,56889.8,48182,2.7,,33165.1,625464.25,,5856.6,0.95,129869.5,56765.4,160,4.41,229.51,0.2267573696,0.4344375,0.01690114429,0.0156934949,0.001207649394,0.2521445083,0.235243364,0.31,0.01044098325,56765.4,38240.1,-0.0029586141,0.00929648316,1,1,1,1,1,0,0,1,6
Hero Motocorp Ltd.,26647.8,32983.4,89448.9,81493.7,0.5,17,2017.6,29815.6,76057,59434.34,0.21,7207.4,1257.6,104216.6,94652.9,0.4,8.6,1857.8,35892.1,88650.2,69076.33,0.36,8800.7,1410.5,808,7.03,691.8,0.1422475107,-0.1438118812,0.2902035569,0.2991503989,-0.008946841966,0.2668220984,-0.02338145855,0.15,-0.01590857995,88650.2,76057,0.002243643792,-0.08100452494,1,0,1,0,1,1,1,0,5
Hindalco Industries Ltd.,114989.1,151239.6,108155.9,97418.8,77.7,91,35869.3,133114.35,95047.3,66365.47,1.48,17609.3,1634.7,127725.5,121533,314.5,52.2,46111.5,170229.05,113948.3,83249.05,1.93,7113.6,2000.5,160.52,2,143.61,0.5,-0.1053451283,0.03921063002,0.09349060041,-0.05427997039,0.04703530028,0.007824670258,0.45,0.001416839672,113948.3,95047.3,-0.03234990521,-0.0446452273,1,0,1,1,1,0,0,0,4
Hindustan Petroleum Corpn. Ltd.,186272.5,190909.5,661730,649305.4,,40.2,2001.1,188591,598768.8,558266.36,1.37,13180,2035.4,812724.1,822758.2,,75.9,21196.2,219715.6,711872.7,712842.95,1.04,6515,1769.2,239.9,0.98,270.15,1.020408163,0.1260942059,-0.05216188822,0.06691701674,-0.119078905,0.03412611735,0.08628800557,-0.33,0.08586028176,711872.7,598768.8,-0.0690058242,0.06501383339,0,0,1,1,0,0,0,1,3
Hindustan Unilever Ltd.,78874.5,74887.8,115489.3,102747.1,948.5,297.6,43.8,76874.45,99251.9,64516.95,0.53,11416.9,2209.6,125249.5,110359.9,856.3,676.6,37.5,70796.95,110785.9,72107.54,0.55,18130.8,1971.5,230.1,16.68,188.65,0.05995203837,-0.18013907,0.1964258531,0.1532979607,0.04312789239,0.2421061909,0.04568033779,0.02,-0.00004007633864,110785.9,99251.9,-0.0008405075637,0.2737491477,1,1,1,1,1,1,0,1,7
Housing Development Finance Corpn. Ltd.,338838.5,425445,34169.6,23803.7,681.4,,338727.4,382141.75,22.8,761.95,0.21,8642.5,33384.3,42910.3,30337.3,572.6,,432237.4,480003.45,-19.6,884.95,0.25,10917,42194.5,226,5.93,406.4,0.1686340641,0.7982300885,0.02820670122,0.02858146285,-0.0003747616316,0.02566019109,-0.002546510125,0.04,0.01409608508,-19.6,22.8,78.56936985,-0.0001004967641,1,0,1,0,1,0,1,0,4
I C I C I Bank Ltd.,1261495.6,1684353.4,129495.7,109443.7,,20.8,396754.7,1472924.5,,11401.81,1.29,80282,123550.2,193683.4,168282.7,71.2,,447292.8,2102470.2,,14364.23,1.34,122072.6,188552.2,99.8,1.91,190.04,0.5235602094,0.9042084168,0.01503811492,0.01591190647,-0.0008737915475,0.07247445815,0.05743634323,0.05,-0.05661894521,188552.2,123550.2,0.01610312125,0.005800393302,1,0,1,1,1,1,1,1,7
I D B I Bank Ltd.,638652.8,814303,35816.4,32743.8,127.7,,515258.9,726477.9,2527,1988.49,0.92,-29791.3,31595,86904.9,81296,63.5,,497045.3,850257.15,,3826.67,1.21,26659.4,64375.4,58.3,0.63,121.4,1.587301587,1.082332762,0.006809995788,0.004611112642,0.002198883146,0.03273891905,0.02592892326,0.29,-0.1246738015,64375.4,2527,0.7274544588,0.07223443281,1,1,1,1,1,1,1,1,8
I D F C Ltd.,59276.3,87340.9,7276.9,4236.7,,,62576,73308.6,-1.5,146.11,0.9,1953.5,7236.3,10119.6,6363.2,1.1,,79937.9,104946.35,-0.6,224.18,0.24,-28967.5,10098.3,54.6,2.28,133.8,0.4385964912,1.450549451,0.0429958931,0.05128862631,-0.00829273321,-0.3316601959,-0.374656089,-0.66,-0.09189445884,-0.6,-1.5,276.2266667,0.00001474423961,1,0,0,0,0,1,1,1,4
I F C I Ltd.,159223.1,130434.7,16999.3,21433.3,16,,141095.8,142482,1952.3,465.37,0.52,16179.7,12418.4,19798.9,21579.9,2.7,,134494.3,122640.6,1873,320.05,1.03,14873.9,15943.6,9.2,,59.55,#DIV/0!,5.472826087,-0.01367504199,-0.02794820601,0.01427316401,0.1140333056,0.1277083475,0.51,0.1063829111,1873,1952.3,0.0674945269,0.001570185429,0,1,1,1,1,0,1,1,6
I T C Ltd.,107096.3,117785,150447,129617.3,,10113.1,764.5,111836.95,75724.6,37417.87,0.82,17856.9,1653.9,166115.4,145118.7,,678.7,936.9,124989.55,97583.8,51372.99,1.14,18212.1,1862.1,91.5,7.2,77,0.1388888889,-0.1584699454,0.1840251305,0.2889250142,-0.1048998837,0.1546215562,-0.02940357431,0.32,0.0006599821471,97583.8,75724.6,-0.0323190152,0.1036374475,1,0,1,0,1,0,0,1,4
I V R C L Ltd.,6414.1,13219.7,10636.4,10069.3,,1,1012.4,9788.25,10420.9,9295.36,1.28,-12.1,77.6,15382.1,14452.5,,1.5,3943.8,15612.45,14911.2,13237.61,1.12,-1025.1,149.4,113.68,4.64,190.57,0.2155172414,0.676372273,0.07043276322,0.08857049313,-0.01813772991,-0.07754336331,-0.1479761265,-0.16,0.1491759601,14911.2,10420.9,0.004229164789,-0.1095496934,1,0,0,0,0,0,1,0,2
Igate Computer Systems Ltd. [Merged],10251.3,15711.8,7196.7,4891.3,,18.7,28.6,12972,6988,2707.72,2.62,653.5,166.8,9118.6,7174.5,133.9,,31.8,19695.35,8735.1,3749.28,3.24,3312.5,204.4,342,2.23,514.15,0.4484304933,0.5033625731,0.11521277,0.2267127096,-0.1114999396,0.2108288038,0.09561603381,0.62,-0.0005901543817,8735.1,6988,-0.04173864659,-0.09518795781,1,0,1,1,1,1,0,0,5
India Cements Ltd.,39122.7,37050.1,14657.1,14673.8,43.9,0.8,14443.8,28645.45,11465.8,6838.98,0.5,2141.7,14.8,18462.7,17787,99.4,4.6,12386.4,28564.65,15281.1,8229.95,0.91,1643.6,56.7,156.5,3.3,209.3,0.303030303,0.3373801917,0.0156787701,-0.001528524361,0.01720729446,0.04436155368,0.02868278358,0.41,-0.07059979677,15281.1,11465.8,0.05789723453,0.1346994097,1,1,1,1,1,1,1,1,8
Indian Hotels Co. Ltd.,26440.4,26166.9,9522.1,8463.5,63.8,1.9,9661,26303.65,8313.1,4690.16,0.43,2392.3,491,11894.2,10056.4,25.5,,2569.9,26857.85,10900.2,5517.56,0.31,2386.6,488.6,108.26,3.66,138.71,0.2732240437,0.2812673194,0.06925925501,0.03769610142,0.03156315359,0.09120683,0.02194757499,-0.12,-0.2716021831,10900.2,8313.1,0.05800017375,0.08980423384,1,1,1,1,0,1,1,1,7
Indian Oil Corpn. Ltd.,643009.8,753897,1581394.2,1549026.9,95,239.6,128365.4,698453.4,1416466,1286555.62,1.11,44042.6,9670.5,2019088,1995937.7,103.8,158.9,213417.7,837715.9,1800795.4,1666397.04,1.08,-9365.9,15775.8,204,1.53,227.07,0.6535947712,0.1130882353,0.03078059735,0.05056205986,-0.01978146251,-0.01242331512,-0.04320391247,-0.03,0.07097622613,1800795.4,1416466,-0.01708165962,0.1216457161,1,0,0,0,0,0,0,1,2
