,,,,,,,,,,,,,,,,,,,,,,,,,,NSE,NSE
Andhra Bank,ANDHRABANK,139672.5,,134800.7,4.8,126781.2,9603.22,111193.4,23051,1463268,82514.7,36059.7,0.63,156306,,150648.8,6,151950.2,10734.74,131850.9,24080.9,1673919.1,115964.9,98269.2,0.43,48525.31,44670.95
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,33544.2,33188.4,355.8,,30453.1,23838.21,9651.1,3042.3,43615,9045,3372.5,4.28,38840.9,38616.3,224.6,0,35533.7,28015.5,10650.4,3519.3,48566.3,9543.1,3030.9,4.3,140961.61,189189.35
Apollo Tyres Ltd.,APOLLOTYRE,95388,94857.8,185.2,,92368.5,70617.25,15630.3,8792.2,65987,16347.2,7672.3,1.81,97943.4,97156.1,388.5,,94799.7,68884.13,10597.4,11691.8,69638.8,18666.4,11266.5,2.95,88977.53,103102.97
Arvind Ltd.,ARVIND,39840.7,39027.7,264.7,422.5,38888.4,28499.76,11057,7528.9,55667.6,16844,4227,0.99,49492.7,48796.2,430.6,83.3,46542.3,35951.05,13224.5,8258.2,63581.5,18575.4,5005.8,1.9,59556.07,82237.51
Ashok Leyland Ltd.,ASHOKLEY,143448.8,139479.8,3753.5,41.7,136318.1,107511.45,35184.5,33716.2,131574.9,36903,6851.4,1.84,115964.8,109183.1,4404.2,2026.6,111058.7,91273.61,39879.1,31070.2,130310.4,30612.7,5272.5,1.92,97186.69,240334.28
Asian Paints Ltd.,ASIANPAINT,105918,104900.7,651.9,36.9,97177.1,58044.79,541,16448.1,56815.5,24056.5,10811.2,15.61,123412.2,121981.7,1064.5,45.5,112550.5,67886.21,476.9,20187.2,67559,27340.1,13708.9,14.6,602999.69,846779.81
Aurobindo Pharma Ltd.,AUROPHARMA,55960.1,55695,203,,52211,41475.73,10480.9,9622.8,70011.7,35251.2,6249.2,1.45,73443.3,72699.7,478.8,,62079.9,47962.84,11426.1,13182.5,86088.8,49375.1,3280.3,3.72,207575.69,443754.66
Axis Bank Ltd.,AXISBANK,338576,,335635.4,,286781.7,23557.43,423310.8,84479.4,3405861.7,260997.1,122717.6,1.84,382961.9,,379823.1,,320785.2,26311.76,478331.7,104511.2,3832874.7,354859.3,27609,1.8,923418.24,1362622.28
Bajaj Auto Ltd.,BAJAJ-AUTO,219760.4,211360.7,6532.1,770.2,189084.7,157167.52,884.4,26306.6,126368.7,33898.6,19231.3,6.59,219042.5,211777,5289,822.5,186752.3,153360.23,591.9,29635.2,148953.7,33935.8,32040.1,6.28,600697,730738.54
Bank Of Baroda,BANKBARODA,388423.6,,379251.7,12.4,343616.4,27085.25,262438.6,128830.1,5471354.5,909963.6,579702,0.92,434357.2,,422311.9,29.6,388946.4,32790.76,347904.5,154100.5,6595045.4,1384598.7,323228.1,0.89,374385.54,392540.52
Bank Of India,BANKINDIA,370968,,357160.3,0,343474.5,22020.07,338793.5,111499.7,4526027.3,612666.7,257043.5,0.79,448477.4,,433274.9,,421184.7,28965.52,466598.7,162789.8,5731902.1,771862.7,148337,0.56,176301.2,108380.09
Bata India Ltd.,BATAINDIA,21297.7,20984.1,190.5,0.8,20603.6,13761.29,,4530.8,13827.6,8989,1749.9,8.33,28140.6,27376,249.6,241.5,27035.1,18283.33,,5395.5,16374.3,9817.9,1114.4,7.04,80143.35,77142.23
Bharat Forge Ltd.,BHARATFORG,34495.7,33299.3,632.7,2.1,31298.2,23046.59,17507.6,6673.5,51798.2,15263.9,5247.4,2.09,37165.5,35702.4,797.5,501.6,33533.8,23807.07,15856.8,6973,57329.7,18702.9,7652.7,3.65,168484.89,267212.96
Bharat Heavy Electricals Ltd.,BHEL,538104.3,509631.5,7997.6,33.1,470794.9,345868.89,2067.7,292425.3,823927.4,623928.9,18647.8,1.42,439927.5,410575.1,13121.5,0.5,394783.2,296697.39,1724.5,266849.4,846647,655601.6,45181.4,1.45,558909.46,681289.46
Bharat Petroleum Corpn. Ltd.,BPCL,2525652.6,2506492.6,14372.4,,2513943.3,2272857.54,226785.7,220894.4,679703.1,328360.8,54206.4,1.64,2726627.2,2710518.1,9575.4,0,2706330.1,2443794.46,185976.5,266488.2,737278.5,350837.8,82766.3,1.71,419497.33,670118.33
Bharti Airtel Ltd.,BHARTIARTL,468503,453509,14007,0,417533,308382.5,133783,158829,995061,48219,138839,2.05,509103,499185,7183,95,443702,327678.5,90118,190084,1120348,51599,160220,1.9,1490630.5,1674111.16
Biocon Ltd.,BIOCON,20446,19833,410,1,17868,13312.5,1031,4272,30199,9798,3318,2.48,23113,22393,489,,19856,15003.8,940,4755,32275,13460,1603,3.51,94020,91480
C E S C Ltd.,CESC,56692.3,53849.8,812.5,42.8,50507.3,38127.45,32473.5,44376.2,149034.7,27365,15969.3,0.61,57018.6,55722.9,793.8,2.5,50499.7,39959.71,34540.4,49401.5,163335.3,26562.8,19714.1,1.03,80664.88,74927.87
Cairn India Ltd.,CAIRN,191735.8,91960.8,7849.2,82661.2,44408.7,18853.82,0,9620.8,382487.8,17232.9,134442.3,1.53,129431.1,99269.9,19338.2,0,54986.5,25424.25,,17048.6,442734.6,20658.9,45082.8,1.64,590840.47,324255.78
Canara Bank,CANBK,376441.2,,364694.5,24.2,347720.2,26812.73,202833.7,109984.8,4126741.3,437461.7,219447,0.74,437957.8,,419152.7,27.7,413575.9,31398.89,272306.4,125877.8,4922659.7,533456.1,115314,0.51,184365.16,142503.48
Century Textiles & Inds. Ltd.,CENTURYTEX,66464,65868.2,128.5,26.7,67408,39899.54,36977.1,8978.3,91014.4,17101.4,4855.6,1.48,74112.7,73529.8,274.8,26.1,73975,44574.63,40604.4,11003.5,96156,19494.5,5824.7,1.93,56148.42,71502.57
Cipla Ltd.,CIPLA,85237.1,82973.8,1863.2,23.7,73073.5,49411.25,6.9,10661.4,122321.5,42693.4,13552.9,3.44,98363,95587.2,2332,26.4,86060.8,60011.84,4.9,12867.6,142729.9,44826.5,17851.9,3.05,366533.6,569441.46
Coal India Ltd.,COALINDIA,115562.8,6369,108053.9,0,17594.2,3573.86,11362.3,80515.9,340478.9,189199.8,105429.8,9.52,165187.9,6081.9,158635.1,0.4,15352.8,3554.24,0,67124.1,250523.6,101778,136202.5,11.09,2322527.19,2773199.79
Colgate-Palmolive (India) Ltd.,COLPAL,33741.2,33242.1,400,0,28591.7,16854.08,,7176.5,20481.4,6998.3,5531.4,34.49,39060.2,37913,358.2,644.1,33985,18495.92,,7722.1,24192.7,5768.7,4007.8,31.11,212991.95,270605.31
Crompton Greaves Ltd.,CROMPGREAV,77629.2,76642.4,908.7,,73600.7,60140.28,11.3,19629.2,53858.5,28000.1,1686.6,1.98,83009.2,80760.8,1847,0,77926,63293.7,8.9,19540.1,57341.1,30710.7,2041.6,3.01,121870.79,115133.27
D L F Ltd.,DLF,33518.6,21491.5,11532.6,0,28503.1,5651.61,117368.5,60627.4,370376.4,178057.4,-1291.1,2.73,40255.4,24680.2,13799.2,932.2,34987.2,9153.04,114195.1,65636.7,376565.5,186385.8,20488.3,1.89,353235.78,205099.43
Dabur India Ltd.,DABUR,44933.4,44061.5,857.2,1.1,38767.5,26832.71,13,7087.7,33206.7,10339.7,6629.7,15.25,50358.8,49349.9,989.5,2.3,43761.1,29728.05,0,8519.7,37350.9,12469.4,6648.2,16.47,363982.56,515275.36
Dish T V India Ltd.,DISHTV,22886.8,20071.5,2052.2,,23561.6,16442.4,1869.4,9972.7,31557.2,4160.6,6140,-46.02,25879.3,23920.4,1765.4,,27410.1,18244.47,3601.8,8075.3,27737.8,3974.9,7078.2,-17.96,62461.85,123675.36
Divi'S Laboratories Ltd.,DIVISLAB,21927.6,21444.3,476.9,0,16825.4,11887.4,25.6,2872,35825.5,14068.2,4828.3,5.13,26161.8,25329.5,822.5,0.1,19376.2,13745.47,21,2946.9,43168.2,17269.9,5581.3,5.97,195909.18,260371.58
Dr. Reddy'S Laboratories Ltd.,DRREDDY,86520,83946,1214,,74867,47366.4,15880,15608,137652,55801,2888,3.85,100282,98100,1530,28,82658,50972.5,26662,18747,167676,70345,9055,4.68,478420.02,695211.15
Exide Industries Ltd.,EXIDEIND,69508.4,68678.5,704.2,0.6,65505,53543.55,,8300.5,45642,17565.7,3597.2,3.24,67957.9,67618.4,288.7,1.8,64116.6,45213.24,0,8882.9,49750.2,18257.3,6469.5,2.78,139782.5,124312.5
Federal Bank Ltd.,FEDERALBNK,68735.1,,68047.9,1.9,60353.4,5792.17,51869.9,14409.4,713020.7,46890.2,33047.6,1.29,77536,,74747.8,12.8,69147.1,7021.78,56879.6,14941.5,749704.7,54939.9,37106.9,1.18,102613.45,116251.58
G A I L (India) Ltd.,GAIL,490471,481348.1,6539.4,,450819.9,392656.45,88435,72979.7,512407.3,93428.7,50334.1,1.67,595821.3,582005.6,10027.2,0,558338.5,491153.36,101680.8,80515.5,570129.8,115004.9,49215.7,1.76,552992.72,450246.05
G M R Infrastructure Ltd.,GMRINFRA,15419.1,11489.1,3859.8,,14884.6,9925.38,37010,6586,121588.9,13370.1,-1144.7,1.17,12631.2,4785.7,7806.3,,10972.2,4679.27,48997.1,6343.3,143329.7,19489.4,1509.4,1.17,116663.49,74141.21
Glenmark Pharmaceuticals Ltd.,GLENMARK,21723.9,20478.7,1147.2,0.5,17816.8,11315.32,2718,6820.5,39153.6,9397.7,2530.1,4.97,25058.5,24387.1,661,,20772.6,13048.14,0,8382,46142,14785,1142.4,5.28,178837.83,285513.81
Godrej Industries Ltd.,GODREJIND,16749.7,14276.8,2301.3,0,15507.4,12019.29,4809.5,4619,31941.6,7484.9,63.6,6.1,17012.4,13946.9,2632.7,250,16293.8,11581.89,8288,6698,37032.9,4214.7,391.7,7.38,112545.24,131231.69
Grasim Industries Ltd.,GRASIM,64144.6,57719,6324.7,9.8,52201,37100.49,11866.8,7747.3,130774.7,13385.6,8415.3,2.55,65740.4,61575.1,3793.6,1.5,56657.6,43026.32,11749.2,7774.9,138923.5,18898.2,524.7,2.45,295224.44,341351.66
H C L Technologies Ltd.,HCLTECH,128969.4,125178.2,3418,18.3,92779.8,45486.53,6261,37353.9,183013.3,71792.7,38817.3,5.28,171568.8,164973.7,6082.6,483.6,111077.1,51484.4,393.4,44021.7,255894.2,129090.6,58902.4,6.67,1089311.83,1403517.96
H D F C Bank Ltd.,HDFCBANK,420582,,414039.8,0,353319.2,37825.99,322819.2,304396.9,4003898.5,399782.8,121741.2,4.11,493517.7,,483829.5,33,408733.9,39913.85,379452.7,381612.3,4916580.9,754246.7,167616.1,4.13,2010736.06,2794542.6
Havells India Ltd.,HAVELLS,47469.4,47381.9,29,0,44148.7,31281.77,1087.8,6589.8,28754.6,10536.3,3649.9,4.3,53330.7,52890.1,360.8,,48585.7,34030.34,1955.2,7869.4,34329.2,14680.5,6260.1,5.47,149529.02,174322.45
Hero Motocorp Ltd.,HEROMOTOCO,263372.2,258659.6,3976,11.3,241816.1,196654.74,9227.6,21403.8,107308.3,15606.8,17446.6,6.15,277106,271935.3,4469.6,6.8,255928.9,204820.01,2842.6,26188.6,101125,17878.9,27595.9,8.11,518618.39,535701.66
Hexaware Technologies Ltd.,HEXAWARE,10544.2,10199.7,324.7,2.1,7204.5,3678.41,,2167.7,14749.8,4374.5,2684.9,4.45,12142.7,11545.6,553.5,0,8958.7,4726.17,,2607.2,14546.2,4993.1,3231.9,5.79,42691.14,86405.14
Hindalco Industries Ltd.,HINDALCO,291389.4,280912.3,8958.3,,272909,218322.21,208058.7,55796,668004.4,115336.1,-3523.4,0.52,316316.3,304269.1,12568.8,0,308990.1,237454.59,227612.2,74638.8,741387.4,121877.5,20313.7,0.8,395797.07,217236.5
Hindustan Petroleum Corpn. Ltd.,HINDPETRO,2186954.7,2172089.6,10434.8,,2169813.1,1976211.71,289852,228320,769811.4,356062.1,8950,0.7,2349523.9,2339077.9,7647.1,0,2337930.5,2117956.77,288219.8,243917.4,788564.3,346294.4,88075.6,0.7,135213.86,312095.8
Hindustan Unilever Ltd.,HINDUNILVR,285700.1,272604.6,6160.5,6377,248096.4,159089.83,,62600.9,117762,55992.6,29540.7,37.77,306484.7,295270,6519.3,1883.1,269365.3,170844.93,,68139.9,132689.4,60571.3,33177.6,39.97,1485208.28,1994277.86
Hindustan Zinc Ltd.,HINDZINC,156613.3,136079.8,20031.9,0,88743.9,57929.41,,10849.4,354873.9,91114,47850.1,1.59,170034.7,148930.4,20704.2,,102540.1,63637.77,,15851.7,417134.3,52859.3,54711.6,1.46,681121.42,663586.35
Housing Development & Infrastructure Ltd.,HDIL,11536.5,9690.5,1845.4,,14692.6,3458.33,7502.7,27411.7,166862.9,112046.7,5189.6,0.19,9404.5,7607.9,1796.1,,10334.8,4565.22,3212.4,26394.8,160806.3,110669.4,10421.5,0.23,38862.62,36097.19
Housing Development Finance Corpn. Ltd.,HDFC,214393.4,97.4,213711.8,,165684.6,2339.43,1256786.9,79703.5,1954624.9,67141.1,-283587.6,5.15,245428.1,91.9,244365.1,,190890.5,2793.7,1374167.2,93949.4,2255106.1,91082.8,-298768.9,4.93,1674128.81,2112989.15
I C I C I Bank Ltd.,ICICIBANK,485499.6,,480896.3,352.5,402244.9,35348.47,1434700.8,279107,5372629.4,632132.3,133737.3,1.81,546060.4,,541906,1363.8,447955.6,38894.3,1544594.9,299362.5,5968823.1,683597.9,-31628.2,1.96,1701356.33,1755363.65
I D B I Bank Ltd.,IDBI,282842.2,,279306.4,,264021.4,13509.49,649947.7,55131.1,3228174.6,215682.2,30642,0.55,295791.5,,293137.8,0,284577.5,13217.04,591695.9,62456.4,3294076.7,203275.2,88281.1,0.48,142991.8,105460.21
I D F C Ltd.,IDFC,77906.4,117.9,77616.2,0,60256.2,1302.89,388683.3,21311.2,741401.4,39800.6,-55316.9,1.62,82991.7,106.5,82054.4,106.1,65933,1235.89,430751.7,26944,790025.2,28522.1,-39498.2,1.26,230938.89,238926.5
I F C I Ltd.,IFCI,33799.2,293,27185.2,0,29290.5,674.9,167422.9,10408.8,259198.5,8082.6,36826.1,0.79,36435.3,400.3,28929.7,0.3,31354.3,627,201955.2,9600,290667.3,7916.2,-37457.7,0.76,63489.82,41384.73
I R B Infrastructure Developers Ltd.,IRB,22458.9,20324.1,2134.3,,20585.5,17929.56,8500,14316.8,47245,10228.9,4944.5,2.4,25284.1,22137.3,2962.8,,22402,19598.31,17015.1,19933.5,59160.2,12444.5,5139,1.99,85600.38,86368.84
I T C Ltd.,ITC,431478.4,421055.1,9620.2,,366646.7,147185.92,776.7,51894.4,345487.2,120486.6,61397.5,11,483737.1,470686.6,10996.3,,393180.5,173578.6,664,56091.6,397095.8,138696.5,62859.5,10.71,2834709.96,2614101.09
Idea Cellular Ltd.,IDEA,221569.4,220434.4,700.6,0,213386.8,162129.14,129479.4,60921.4,358695.2,17677.7,57083.1,2.69,264161.6,261205.6,2239.6,,247268.5,188937.21,187523.1,70926.6,450811.1,16490.8,75311.2,2.93,564056.87,623836.75
India Cements Ltd.,INDIACEM,52315.5,52132.2,140.9,13.8,50867.6,22226.79,22061.2,12210.2,88323,9713.6,6662.4,0.7,51287.5,50345.8,118.8,512,53222.1,22813.71,26938.7,12940.3,87656.5,9808.1,5355.5,0.54,31746.91,28444.74
Indiabulls Real Estate Ltd.,IBREALEST,5887.6,3548.6,2337.7,0.3,3202,705.12,3771.9,427.5,69429.6,2691,1862.5,0.41,3885.2,849,3026.4,,2430.6,141.3,14206.9,526.4,75927.3,3265.3,-642.7,0.4,33416.24,29085.7
Indian Oil Corpn. Ltd.,IOC,4795095.9,4757500.5,27437.4,,4797259.1,4196326.35,557860.5,584480.7,2354990.8,1028782.5,116106,1.12,5439596,5034765.8,34213.6,0,5380957.7,4751208.95,651860,677645,2611708.2,1074342.2,220498.9,1.04,804259.26,1047297.3
Indian Overseas Bank,IOB,227179.8,,221717,16.2,221507.5,17009.68,233228.6,57404.6,2446560.5,188547,56631.9,0.49,251289.4,,243759.2,18.7,245272,19462.27,245057.7,62466.3,2748986.6,242401.1,111433.4,0.44,86659.68,46943.24
Indraprastha Gas Ltd.,IGL,37392.9,37263.9,94.3,,33859,26415.65,4584.9,4937.7,30223.1,3050.2,6432.7,2.6,43452.4,43241.6,170.9,,39851.5,31728.76,3524.9,5399.9,33012.9,5511.2,6475.6,2.37,52185.06,67781.08
Indusind Bank Ltd.,INDUSINDBK,83461.9,,83256.8,54.5,72850.1,6122.94,64236.2,19257.3,734245.1,83125.2,46122.3,2.85,101440.7,,100955.6,1.7,87360.5,7487.43,105006.6,22644.8,871896.8,89878.1,-20832.6,3.05,295174.51,569766.15
Infosys Ltd.,INFY,390650,367650,22880,,299490,167424,,22110,433750,307340,65040,4.6,469360,443410,25670,0,367420,201341,,32070,532110,327970,86900,4.48,1933826.42,2473924.25
J S W Energy Ltd.,JSWENERGY,67045.6,63964.5,2604.5,,57115.3,45092.32,50498.2,23838.6,160490.7,21454.8,9298.8,1.32,60654,58026.1,2476.2,,56515.9,40259.77,45790.6,17526,153908,20883.3,15031.3,1.39,123496.13,138256.62
J S W Steel Ltd.,JSWSTEEL,391284.7,388505.2,2608.8,0,375621.3,284710.34,175943.2,129354.1,547063,85814.8,39246.6,0.77,496264.8,492954.3,2911,0,485867.3,355185.27,229996.9,146066.2,716765.3,97096.3,52741.8,1.07,285316.61,200979.79
Jain Irrigation Systems Ltd.,JISLJALEQS,36730.3,36293.1,215.9,3.2,37747,25342.31,12371.2,13280.6,68495.9,32860.4,3727.9,1.15,43353.3,42971.7,154.1,156.1,43498.5,31283.95,12659.1,13513.2,69778.9,31711.1,5206.4,1.23,45375.49,32968.13
Jaiprakash Associates Ltd.,JPASSOCIAT,141880.8,139835,1560.4,205.9,137023,76715.67,216862.6,65862.6,461261.3,140173.8,15211.2,1.11,143612.3,137483.9,6042.1,0,140252.4,80156.49,232610.1,54798.1,491869.5,138401,2628.6,0.88,142177.11,23351.59
Jaiprakash Power Ventures Ltd.,JPPOWER,23135.5,22315.6,368.6,0.1,19844,7136.27,175069.5,17355.4,270584.3,12042.5,17020.6,1.19,27500,27016.7,452.7,10.6,27302.7,10791.96,198593.3,17983.8,295095.6,9922.6,20724.5,0.66,55675.16,18509.42
Jindal Steel & Power Ltd.,JINDALSTEL,173300.8,168858.4,4174.9,46.9,159109.3,97026.81,145747.6,28038.3,400671.9,56694.5,9218.9,2.63,161271.3,157359.3,3777.7,1.4,144088.4,100719.13,175781.7,40854.5,435641.2,67161.9,27061.6,2.05,251415.56,72277.4
Jubilant Foodworks Ltd.,JUBLFOOD,14329.2,14085.3,76.3,,12974.2,8354.79,0,1796.8,6630.7,690.1,2097.6,18.66,17484.6,17245.7,84,,16233.7,10537.32,0,2456.9,8829.9,665.3,2309,12.36,82384.55,120254.45
Just Dial Ltd.,JUSTDIAL,3768.7,3627.7,116.3,,3084.1,1556.66,0,1752.3,6864.3,298.5,1023.1,NA,5017.6,4612.9,385.7,,3811.5,1950.28,,2065.2,8874.9,423.7,1330.3,20.34,117367.55,76118.07
Karnataka Bank Ltd.,KTKBANK,41950.6,,40692.3,0,38469.8,2924.96,15792.7,9436.2,415263.7,24480.5,6704.4,0.86,46991.1,,45434.2,17.3,43880.8,4054.2,19151.9,12726.8,471688,28136,22420.9,0.72,24013.97,26552.5
Kotak Mahindra Bank Ltd.,KOTAKBANK,92809,,92001.9,11.3,79201.8,9860.05,178437.8,27002.8,836936.8,56873.3,46524.3,5.15,102402.6,,101015.2,266.1,87377.4,11079.64,107346.7,31467.7,876276.6,78259.9,56833.3,4.9,735117.7,1270555.59
L & T Finance Holdings Ltd.,L&TFH,4396.9,126.4,4250.4,,1283.6,134.48,1000,3405.3,55106,541.3,1392.5,3.59,2935.6,178,2734.2,,971.8,64.34,2000,119.3,53334,567.2,839.6,3.58,117501.96,121851.37
L I C Housing Finance Ltd.,LICHSGFIN,77334.5,1.6,76899.6,,67102.4,838.34,586280.8,24523.3,805630.4,11634.1,-146758.9,1.75,93981.3,,93622.1,0,80809.4,951.49,714675.9,30697.7,957677.8,13704.1,-139814.8,1.58,146200.87,251927.77
Larsen & Toubro Ltd.,LT,642537.3,520268.7,19707.7,97958.2,604495.7,426784.26,80996.8,318351.3,751975.6,384661.2,20147.5,2.89,600331.7,570066.4,24589.9,250.6,545334.4,450728.45,83955.4,303607.8,809644.8,411867.1,9588,3.5,1395040.85,1666833.74
Lupin Ltd.,LUPIN,72077.2,71507.8,233.1,43,61297.3,45453.26,1425.9,9863.6,71054.5,36414.2,9850.4,5.8,94751.8,89775.7,4102.3,10.3,71967.5,53260.59,293.1,11148,88948.6,48006.9,15262.1,6,530077.27,763396.23
M R F Ltd.,MRF,134821.5,134531.2,136,,127057.1,95187,8768.3,24465.9,82851.4,36903.4,14763.5,1.56,147144.1,146487.9,476.8,,138070.7,102488.51,9949.7,27360.8,98248.6,42254.5,16852.5,3.07,98976.4,173205.1
Mahindra & Mahindra Financial Services Ltd.,M&MFIN,39597.7,,39560.2,0.9,30770.8,2096.49,159684.7,11089.7,254925.8,7718.2,-69527.3,2.49,49535.9,,49491.7,0.8,40663.6,2660.54,209461.2,13498.4,316659.2,11320.6,-59174.6,2.81,133801.96,146684.48
Mahindra & Mahindra Ltd.,M&M,440676,434126.5,5265.9,102,408020.9,334772.23,33552.6,67857.6,277643.9,70194.5,40445.8,3.61,438909.6,431201.8,6522.7,27.9,404024.2,329638.57,39119.4,74884.6,316412.7,89183.9,36341.8,3.6,740087.08,846921.57
Maruti Suzuki India Ltd.,MARUTI,501246,490173,7511,,477082,385383.65,5429,54239,339433,55239,42660,2.08,499344,487843,7053,,471102,378410.9,5992,62784,386163,41834,48625,2.84,762465.18,1308444.68
Mcleod Russel India Ltd.,MCLEODRUSS,14288.2,13780.2,295.9,66.8,12107.4,7536.48,490.3,1326.3,26753.4,3564.7,1453.1,3.1,15392.4,14750.6,429.5,15.8,13487.6,8398.63,836.1,1352,28713.6,4053.9,1532.8,2.47,30784.43,24654.9
N H P C Ltd.,NHPC,67098.1,52820.5,10058.4,2405.2,43567.1,23447.22,185703,34419.2,545739,108314.1,18975.9,0.88,71511.2,55879.2,13971.9,10.5,61672.2,27573.74,198026.4,34587.6,540369.5,96333.8,36460.3,0.81,252964.78,209235.63
N M D C Ltd.,NMDC,129637.9,107134.4,22009.5,53.9,68061.6,17796.27,,12935,407062.7,235459.9,27337,1.98,142208,120651.4,19968.6,31.3,78151.5,21682.94,,13679.8,415165.5,215258.3,28785.5,1.84,674199.96,404004.56
N T P C Ltd.,NTPC,715626.2,637858.6,35304.3,16887.3,589432.3,487615.49,574533,139056.6,1762918.2,389928.8,141742.3,1.46,757240,703096.7,24530.2,128.6,647492.6,547421.43,665772.2,173323.6,1920057.6,369735.9,141155,1.15,1196004.61,1113549.97
Oil & Natural Gas Corpn. Ltd.,ONGC,929645,865789,36323.7,,720618.3,473980.74,0,176878.3,2228653.4,394847.8,306951.8,2.14,951765.5,880997.1,34378.7,0,729774.6,543783.13,0,194761.3,2371976.9,365871.5,364709.5,1.99,3382413.02,2333082.16
Oracle Financial Services Software Ltd.,OFSS,34422.9,29377,4309.9,1.1,24130.3,11094.75,,8996.9,96480.5,64666.1,11774.9,2.95,38042.2,31594.7,6070.6,2.7,26558.6,14905.56,,11606.7,116751.7,80449,7590.8,3.07,278945.47,342494.08
Oriental Bank Of Commerce,ORIENTBANK,195306.2,,189322,223.6,182026.7,12964.4,69336.7,36510.1,2010942,116172.4,45245,0.61,210697.2,,203996.1,130.2,199303.1,13876.36,72835.4,46664.6,2203025.1,183239.5,93778.3,0.52,83432.91,51454.04
P T C India Ltd.,PTC,87825.7,87701.9,102.3,,86538.3,85003.28,,11381,37936.6,25148.7,4518.8,0.76,114384.7,113788.6,535,,111872.4,109356,,11343.4,41087.7,26392.9,2339.9,0.8,24835.1,20439.37
Petronet L N G Ltd.,PETRONET,315561.4,314674.4,692.7,175,304068.6,295404.39,30341.6,29780.3,110840.7,40836.1,18233.6,2.28,378407.3,377475.8,734.8,0,371288.1,363206.19,30182.2,28337.5,119140.6,43125.9,9635.7,2.06,136987.51,144975.01
